% site name: HJOR
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2007.8842   -21.1     2.9    56.7     2.1   -50.5     1.8
2007.8870   -21.1     2.9    55.3     2.2   -51.6     1.8
2007.8900   -19.9     2.8    53.9     2.1   -53.9     1.7
2007.8924   -18.0     3.0    54.6     2.1   -54.6     1.7
2007.8952   -22.9     2.9    55.5     2.1   -55.9     1.8
2007.8980   -21.9     2.8    55.5     2.1   -54.6     1.7
2007.9010   -17.6     2.8    56.0     2.1   -55.0     1.7
2007.9034   -21.8     2.8    56.4     2.1   -57.9     1.7
2007.9062   -23.2     2.8    55.3     2.1   -56.4     1.7
2007.9090   -23.7     2.8    56.5     2.1   -56.5     1.7
2007.9120   -23.5     2.7    56.8     2.0   -55.1     1.8
2007.9144   -28.3     2.7    55.8     2.0   -55.1     1.8
2007.9172   -26.9     2.8    55.6     2.1   -54.4     1.7
2007.9200   -26.2     2.8    53.0     2.1   -53.6     1.7
2007.9230   -22.5     2.8    53.9     2.1   -54.4     1.7
2007.9254   -20.6     2.7    56.2     2.0   -55.8     1.8
2007.9281   -27.7     2.8    55.9     2.1   -56.4     1.7
2007.9310   -27.6     2.6    55.3     2.0   -54.6     1.7
2007.9340   -23.3     2.8    54.3     2.1   -54.6     1.7
2007.9362   -27.9     2.8    54.8     2.1   -53.5     1.7
2007.9390   -25.0     2.8    54.2     2.1   -54.7     1.7
2007.9420   -25.3     2.8    53.6     2.1   -55.6     1.7
2007.9450   -30.5     2.9    56.0     2.1   -54.6     1.8
2007.9472   -25.8     2.9    54.6     2.1   -54.1     1.8
2007.9500   -33.4     2.8    55.5     2.1   -56.8     1.7
2007.9530   -28.1     2.8    57.7     2.1   -54.2     1.7
2007.9554   -33.4     2.7    56.3     2.1   -55.3     1.7
2007.9582   -33.8     2.8    55.2     2.1   -54.9     1.7
2007.9610   -30.9     2.8    55.8     2.1   -53.8     1.7
2007.9640   -32.2     2.9    55.2     2.1   -53.3     1.8
2007.9670   -33.0     2.8    56.2     2.1   -52.1     1.7
2007.9692   -30.8     2.8    55.1     2.1   -54.0     1.7
2007.9720   -29.8     2.8    54.8     2.1   -53.6     1.7
2007.9750   -29.9     2.8    53.5     2.1   -54.7     1.7
2007.9774   -26.5     2.8    53.1     2.1   -55.6     1.7
2007.9802   -25.8     2.7    53.9     2.0   -53.9     1.8
2007.9830   -23.7     2.6    55.0     2.0   -54.7     1.7
2007.9860   -26.2     2.6    54.3     2.0   -53.5     1.7
2007.9884   -24.8     2.8    54.2     2.1   -52.6     1.7
2007.9910   -30.0     2.8    52.8     2.1   -54.0     1.7
2007.9940   -32.2     2.8    53.0     2.1   -54.1     1.7
2007.9970   -27.8     2.8    53.8     2.1   -55.0     1.7
2007.9992   -30.2     2.8    54.4     2.1   -55.6     1.7
2008.0020   -24.8     2.8    54.1     2.1   -54.3     1.7
2008.0050   -27.0     2.6    53.4     2.0   -54.1     1.7
2008.0074   -29.0     2.6    53.0     2.0   -53.5     1.7
2008.0102   -30.1     2.6    54.0     2.0   -55.2     1.7
2008.0130   -32.8     2.9    54.6     2.2   -53.4     1.8
2008.0160   -30.8     2.8    53.4     2.1   -53.3     1.7
2008.0190   -29.8     2.8    53.4     2.1   -54.3     1.7
2008.0212   -33.2     2.8    52.9     2.1   -54.4     1.7
2008.0240   -29.9     2.8    52.2     2.1   -53.4     1.7
2008.0270   -29.4     2.8    52.7     2.1   -53.4     1.7
2008.0294   -28.8     2.8    52.3     2.1   -53.4     1.7
2008.0322   -27.6     2.8    52.1     2.1   -52.0     1.7
2008.0350   -31.3     2.9    51.2     2.1   -51.8     1.8
2008.0380   -28.7     2.9    51.9     2.1   -54.2     1.8
2008.0404   -28.0     2.9    53.9     2.1   -53.4     1.8
2008.0430   -26.2     2.9    52.3     2.1   -53.2     1.8
2008.0460   -23.0     2.9    52.9     2.1   -53.4     1.8
2008.0490   -26.4     2.8    52.6     2.1   -52.6     1.7
2008.0512   -26.0     2.8    52.5     2.1   -51.1     1.7
2008.0540   -29.5     2.8    50.6     2.1   -54.5     1.7
2008.0570   -27.7     2.8    49.8     2.1   -53.1     1.7
2008.0594   -30.4     2.8    52.2     2.1   -54.5     1.7
2008.0622   -30.1     2.6    55.2     2.0   -52.0     1.7
2008.0650   -30.1     2.7    57.1     2.0   -51.4     1.8
2008.0680   -29.5     2.8    57.6     2.1   -50.6     1.7
2008.0710   -33.3     2.8    55.6     2.1   -51.3     1.7
2008.0732   -34.3     2.8    55.9     2.1   -49.4     1.7
2008.0760   -34.5     2.8    55.4     2.1   -49.5     1.7
2008.0790   -32.1     2.9    55.4     2.1   -50.4     1.8
2008.0820   -23.5     2.9    55.1     2.1   -49.9     1.8
2008.0842   -31.1     2.9    51.1     2.1   -49.6     1.8
2008.0870   -25.7     2.9    51.6     2.2   -52.5     1.8
2008.0900   -27.8     2.9    51.2     2.1   -50.4     1.8
2008.0924   -25.2     2.9    50.6     2.1   -49.8     1.8
2008.0950   -31.1     2.8    50.6     2.1   -49.4     1.7
2008.0980   -26.9     2.8    50.2     2.1   -50.3     1.7
2008.1010   -33.0     2.8    51.1     2.1   -52.0     1.7
2008.1033   -26.7     2.9    50.8     2.1   -50.3     1.8
2008.1060   -23.9     2.8    50.6     2.1   -51.0     1.7
2008.1090   -27.2     2.8    50.2     2.1   -50.7     1.7
2008.1120   -26.7     2.8    50.5     2.1   -49.2     1.7
2008.1142   -28.5     2.9    51.7     2.1   -47.8     1.8
2008.1170   -32.0     2.8    49.7     2.1   -48.7     1.7
2008.1200   -29.8     2.8    48.4     2.1   -51.0     1.7
2008.1230   -32.8     2.8    48.2     2.1   -48.7     1.7
2008.1252   -32.4     2.8    50.3     2.1   -50.8     1.7
2008.1280   -29.3     2.6    50.9     2.0   -49.8     1.7
2008.1310   -30.5     2.6    50.4     2.0   -51.2     1.7
2008.1340   -25.8     2.9    50.6     2.1   -48.5     1.8
2008.1362   -30.0     2.8    49.4     2.1   -50.6     1.7
2008.1390   -24.3     2.8    49.9     2.1   -49.9     1.7
2008.1420   -28.0     2.6    51.4     2.0   -51.7     1.7
2008.1444   -26.0     2.6    50.4     2.0   -50.8     1.7
2008.1472   -24.3     2.7    49.1     2.1   -49.1     1.7
2008.1500   -28.6     2.7    49.9     2.1   -49.3     1.7
2008.1530   -28.9     2.7    48.6     2.1   -49.8     1.7
2008.1553   -32.4     2.6    48.8     2.0   -52.1     1.7
2008.1580   -35.8     2.8    50.1     2.1   -51.8     1.7
2008.1610   -32.3     3.0    48.1     2.2   -49.6     1.8
2008.1640   -27.4     2.9    47.1     2.2   -49.4     1.8
2008.1662   -28.5     2.9    48.4     2.1   -51.2     1.8
2008.1690   -32.6     2.7    48.2     2.1   -50.1     1.7
2008.1720   -31.2     2.8    47.8     2.1   -49.3     1.7
2008.1750   -30.3     2.7    48.2     2.0   -48.8     1.8
2008.1772   -27.9     2.9    47.2     2.1   -49.3     1.8
2008.1800   -27.6     2.8    47.0     2.1   -50.1     1.7
2008.1830   -31.2     2.7    47.0     2.1   -49.8     1.7
2008.1860   -28.3     2.7    46.8     2.1   -49.2     1.7
2008.1882   -30.2     2.9    48.6     2.2   -49.3     1.8
2008.1910   -31.2     2.9    47.4     2.1   -49.9     1.8
2008.1940   -25.1     2.7    46.9     2.1   -49.2     1.7
2008.1964   -29.9     2.8    47.2     2.1   -50.2     1.7
2008.1992   -27.6     2.7    47.5     2.1   -49.3     1.7
2008.2020   -29.8     2.8    46.2     2.1   -49.2     1.7
2008.2050   -29.3     2.8    46.1     2.1   -49.9     1.7
2008.2073   -31.8     2.8    44.1     2.1   -50.4     1.7
2008.2100   -26.8     2.8    43.8     2.1   -47.4     1.7
2008.2130   -30.5     2.8    45.8     2.1   -48.7     1.7
2008.2160   -27.9     2.8    46.4     2.1   -48.6     1.7
2008.2182   -31.7     2.8    45.1     2.1   -48.2     1.7
2008.2210   -22.2     2.8    43.9     2.1   -47.4     1.7
2008.2240   -25.6     2.8    44.1     2.1   -47.9     1.7
2008.2270   -27.5     2.8    45.3     2.1   -49.4     1.7
2008.2292   -29.6     2.6    45.3     2.0   -50.1     1.7
2008.2320   -31.9     2.9    46.0     2.1   -52.1     1.8
2008.2350   -27.0     3.0    47.5     2.2   -50.3     1.8
2008.2380   -22.1     3.1    46.1     2.3   -49.8     1.9
2008.2402   -25.3     3.1    46.4     2.3   -49.5     1.9
2008.2430   -28.0     2.8    46.8     2.1   -48.7     1.7
2008.2460   -30.1     2.8    46.5     2.1   -47.8     1.7
2008.2490   -31.5     2.8    45.5     2.1   -49.2     1.7
2008.2512   -29.7     2.8    44.0     2.1   -51.1     1.7
2008.2540   -31.6     2.8    44.8     2.1   -47.5     1.7
2008.2570   -32.5     2.8    45.4     2.1   -48.3     1.7
2008.2593   -31.2     2.9    43.6     2.1   -46.0     1.8
2008.2620   -29.6     2.8    42.7     2.1   -47.3     1.7
2008.2650   -32.8     2.9    43.2     2.1   -46.3     1.8
2008.2680   -30.7     2.9    42.7     2.1   -47.5     1.8
2008.2703   -38.3     2.8    45.0     2.1   -47.5     1.7
2008.2730   -27.8     2.8    44.1     2.1   -47.1     1.7
2008.2760   -32.1     2.8    44.2     2.1   -48.4     1.7
2008.2790   -28.1     2.8    43.9     2.1   -48.5     1.7
2008.2812   -28.5     2.8    44.4     2.1   -47.0     1.7
2008.2840   -30.9     2.8    44.8     2.1   -47.2     1.7
2008.2870   -26.8     2.8    44.9     2.1   -46.8     1.7
2008.2900   -26.4     2.8    47.1     2.1   -49.2     1.7
2008.2923   -28.5     3.0    44.7     2.2   -48.8     1.8
2008.2950   -27.7     2.8    44.7     2.1   -48.1     1.7
2008.2980   -33.0     2.8    44.5     2.1   -46.6     1.7
2008.3010   -31.4     2.8    44.2     2.1   -46.0     1.7
2008.3032   -33.1     2.8    43.0     2.1   -46.8     1.7
2008.3060   -35.0     2.8    44.5     2.1   -47.3     1.7
2008.3090   -33.4     2.8    44.3     2.1   -47.0     1.7
2008.3114   -25.1     3.4    43.5     2.5   -46.7     2.0
2008.3142   -34.9     2.9    43.1     2.2   -48.3     1.8
2008.3170   -35.4     2.8    44.3     2.1   -46.7     1.7
2008.3200   -35.4     3.0    44.1     2.2   -46.0     1.8
2008.3223   -41.0     2.8    41.2     2.1   -43.3     1.7
2008.3250   -36.7     2.8    43.9     2.1   -46.7     1.7
2008.3280   -32.0     2.9    42.8     2.1   -45.3     1.8
2008.3310   -33.7     2.8    42.3     2.1   -44.6     1.7
2008.3332   -36.1     2.8    42.7     2.1   -43.8     1.7
2008.3360   -38.5     2.8    44.7     2.1   -42.3     1.7
2008.3390   -36.0     2.8    43.2     2.1   -46.3     1.7
2008.3420   -33.0     2.8    42.8     2.1   -45.1     1.7
2008.3443   -33.2     2.9    42.4     2.1   -46.2     1.8
2008.3470   -28.8     2.8    44.1     2.1   -46.2     1.7
2008.3500   -30.3     2.8    43.4     2.1   -44.9     1.7
2008.3530   -28.3     2.8    44.4     2.1   -44.0     1.7
2008.3552   -31.1     2.8    43.9     2.1   -44.5     1.7
2008.3580   -28.8     2.7    43.4     2.0   -43.8     1.8
2008.3610   -30.4     2.8    44.5     2.1   -45.8     1.7
2008.3634   -32.3     2.7    44.1     2.0   -44.4     1.8
2008.3662   -30.9     2.8    41.8     2.1   -43.9     1.7
