% site name: SENU
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.6430   -29.1     2.6    54.4     2.1   -42.2     2.0
2008.6453   -17.5     2.6    56.5     2.1   -43.9     2.0
2008.6481   -24.9     2.6    54.8     2.1   -43.1     2.0
2008.6510   -26.6     2.6    54.1     2.1   -42.8     2.0
2008.6540   -29.5     2.6    53.5     2.1   -42.6     2.0
2008.6563   -28.1     2.6    53.7     2.1   -40.7     1.9
2008.6590   -32.4     2.6    55.2     2.1   -42.8     2.0
2008.6620   -26.4     3.9    54.7     3.3   -41.4     2.7
2008.6650   -30.4     2.6    53.9     2.1   -42.5     2.0
2008.6673   -27.3     2.6    53.0     2.1   -41.0     1.9
2008.6700   -27.1     2.6    53.5     2.1   -41.0     1.9
2008.6730   -28.6     2.6    53.9     2.1   -41.0     1.9
2008.6760   -28.8     2.6    53.7     2.1   -40.8     1.9
2008.6783   -25.8     2.7    53.9     2.3   -40.2     2.0
2008.6810   -29.7     2.7    52.5     2.2   -40.1     1.9
2008.6840   -29.3     2.6    53.0     2.1   -44.2     1.9
2008.6870   -16.8     2.6    52.6     2.1   -40.8     2.0
2008.6893   -31.1     2.6    51.0     2.1   -40.7     1.9
2008.6920   -29.2     2.6    53.2     2.1   -42.3     2.0
2008.6950   -30.4     2.6    51.2     2.1   -42.0     2.0
2008.6980   -28.3     2.6    51.5     2.1   -41.8     1.9
2008.7001   -24.6     2.6    52.7     2.1   -42.4     1.9
2008.7030   -23.8     2.6    52.2     2.1   -41.7     1.9
2008.7060   -29.5     2.6    52.5     2.1   -41.5     2.0
2008.7083   -25.6     2.7    52.8     2.3   -40.9     2.0
2008.7111   -29.4     2.6    53.2     2.3   -42.5     2.0
2008.7140   -16.6     2.6    51.0     2.3   -42.2     2.0
2008.7170   -24.4     2.6    53.3     2.1   -39.0     2.0
2008.7193   -23.3     2.6    51.9     2.1   -42.2     1.9
2008.7220   -22.7     2.6    52.6     2.1   -41.0     2.0
2008.7250   -25.4     2.6    51.6     2.1   -39.6     2.0
2008.7280   -26.2     2.7    52.7     2.3   -40.0     2.0
2008.7303   -31.4     2.6    52.1     2.1   -40.4     2.0
2008.7331   -28.5     2.6    52.5     2.1   -40.0     2.0
2008.7360   -27.8     2.6    52.9     2.1   -39.6     2.0
2008.7390   -27.0     2.6    52.8     2.1   -39.7     2.0
2008.7413   -25.3     2.6    52.2     2.1   -40.0     2.0
2008.7440   -21.8     2.9    52.9     2.4   -40.2     2.1
2008.7470   -23.0     2.6    53.1     2.1   -39.3     2.0
2008.7500   -24.0     2.6    52.2     2.1   -38.8     2.0
2008.7521   -24.0     2.6    52.2     2.1   -40.1     2.0
2008.7550   -25.8     2.7    52.7     2.3   -38.2     2.0
2008.7580   -22.8     2.7    51.9     2.3   -39.5     2.0
2008.7603   -23.7     2.6    54.2     2.3   -39.6     2.0
2008.7631   -24.9     2.6    52.5     2.1   -41.2     2.0
2008.7660   -23.3     2.6    52.6     2.1   -39.9     2.0
2008.7690   -28.0     2.6    53.0     2.1   -39.8     2.0
2008.7713   -30.3     2.6    53.1     2.2   -38.4     2.0
2008.7740   -25.3     2.6    51.8     2.1   -38.4     1.9
2008.7770   -26.4     2.6    51.3     2.1   -39.1     1.9
2008.7800   -29.1     2.6    51.4     2.3   -40.8     2.0
2008.7823   -22.7     2.6    53.5     2.1   -41.2     2.0
2008.7851   -23.6     2.7    51.7     2.3   -41.5     2.0
2008.7880   -21.2     2.6    52.0     2.1   -37.9     1.9
2008.7910   -24.3     2.7    51.8     2.2   -40.5     1.9
2008.7933   -22.7     2.6    52.3     2.1   -41.5     1.9
2008.7960   -19.5     2.6    52.8     2.1   -42.6     1.9
2008.7990   -26.7     2.6    51.7     2.1   -40.1     1.9
2008.8020   -18.5     2.6    53.3     2.1   -43.2     1.9
2008.8041   -26.0     2.6    51.0     2.1   -40.2     1.9
2008.8070   -26.0     2.6    51.1     2.1   -41.3     2.0
2008.8100   -23.0     2.6    53.0     2.1   -41.8     2.0
2008.8124   -20.5     2.6    53.4     2.1   -39.8     2.0
2008.8151   -16.5     2.6    52.9     2.1   -42.0     1.9
2008.8180   -20.1     2.6    52.8     2.1   -41.6     1.9
2008.8210   -20.8     2.6    52.6     2.1   -40.6     2.0
2008.8233   -25.7     2.6    53.1     2.2   -40.0     2.0
2008.8260   -26.3     2.6    53.2     2.3   -36.7     2.0
2008.8290   -23.4     2.8    52.4     2.3   -38.1     2.1
2008.8320   -28.8     3.0    52.7     2.4   -39.1     2.2
2008.8343   -24.5     2.7    52.3     2.2   -40.1     2.1
2008.8371   -28.8     2.6    51.1     2.1   -42.6     2.0
2008.8400   -27.8     2.6    52.4     2.1   -40.4     2.0
2008.8430   -28.0     2.6    51.3     2.1   -38.6     2.0
2008.8453   -26.0     2.6    50.8     2.1   -40.5     2.0
2008.8480   -26.3    11.0    53.5     9.0   -41.2     6.5
