% site name: KUAQ
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2009.8664   -41.9     3.2    46.6     1.9   -45.3     1.5
2009.8692   -43.8     3.0    46.5     1.9   -45.8     1.5
2009.8720   -45.8     3.3    45.7     1.9   -45.6     1.5
2009.8750   -47.9     3.2    45.3     1.9   -45.8     1.5
2009.8774   -50.3     3.0    47.6     1.9   -45.9     1.5
2009.8802   -45.9     3.1    46.3     1.9   -45.8     1.4
2009.8830   -44.5     3.0    45.9     1.9   -48.0     1.5
2009.8860   -42.5     3.1    47.0     1.9   -44.5     1.6
2009.8884   -47.5     3.0    46.0     1.9   -45.9     1.5
2009.8912   -46.7     3.1    45.8     1.9   -46.4     1.4
2009.8940   -49.2     3.0    45.6     1.9   -46.1     1.5
2009.8970   -47.5     3.0    45.1     1.9   -45.5     1.5
2009.8994   -47.9     3.2    45.5     1.9   -44.8     1.5
2009.9020   -45.1     3.2    46.2     1.9   -44.8     1.5
2009.9050   -47.5     3.1    45.2     1.9   -44.8     1.4
2009.9080   -45.2     3.0    46.0     1.9   -45.2     1.5
2009.9102   -43.4     3.0    45.8     1.9   -45.2     1.5
2009.9130   -45.3     3.0    45.8     1.9   -45.6     1.5
2009.9160   -41.6     3.0    46.1     1.9   -46.2     1.5
2009.9184   -44.0     3.0    45.9     1.9   -46.1     1.5
2009.9212   -43.1     3.0    44.6     1.9   -45.3     1.5
2009.9240   -44.5     3.0    46.8     1.9   -41.3     1.5
2009.9270   -45.5     3.0    45.8     1.9   -44.0     1.5
2009.9294   -43.6     3.0    46.0     1.9   -42.7     1.5
2009.9322   -43.9     3.0    45.2     1.9   -45.8     1.5
2009.9350   -45.0     3.0    45.7     1.9   -45.5     1.5
2009.9380   -47.3     3.0    46.6     1.9   -45.3     1.5
2009.9410   -48.5     3.0    46.5     1.9   -44.8     1.5
2009.9432   -48.0     3.0    46.9     1.9   -44.2     1.5
2009.9460   -53.0     3.0    46.3     1.9   -45.0     1.5
2009.9490   -42.3     3.0    44.6     1.9   -43.2     1.5
2009.9514   -47.4     3.0    45.3     1.9   -43.2     1.5
2009.9541   -47.7     3.0    45.1     1.9   -42.7     1.5
2009.9570   -41.6     3.0    44.8     1.9   -46.7     1.5
2009.9600   -42.0     3.0    42.3     1.9   -45.3     1.5
2009.9624   -54.0     3.0    41.6     1.9   -39.0     1.5
2009.9650   -51.2     3.0    41.2     1.9   -43.7     1.5
2009.9680   -52.2     3.0    44.3     1.9   -44.3     1.5
2009.9710   -55.6     3.0    41.0     1.9   -41.7     1.5
2009.9732   -50.6     3.0    40.0     1.9   -42.4     1.5
2009.9760   -45.4     3.1    43.7     1.9   -44.0     1.6
2009.9790   -44.9     3.0    44.3     1.9   -44.3     1.5
2009.9814   -47.4     3.0    44.1     1.9   -44.9     1.5
2009.9842   -47.3     3.0    43.8     1.9   -44.4     1.5
2009.9870   -49.8     3.0    44.3     1.9   -43.6     1.5
2009.9900   -48.0     3.0    43.7     1.9   -44.4     1.5
2009.9930   -47.0     3.0    44.2     1.9   -42.4     1.5
2009.9952   -50.3     3.0    44.0     1.9   -43.8     1.5
2009.9980   -43.3     3.0    43.3     1.9   -41.3     1.5
2010.0010   -48.9     3.0    42.6     1.9   -40.5     1.5
2010.0034   -58.9     3.0    41.1     1.9   -38.7     1.5
2010.0062   -45.3     3.0    43.6     1.9   -38.8     1.5
2010.0090   -63.3     3.0    40.2     1.9   -35.7     1.5
2010.0120   -49.7     3.0    43.3     1.9   -41.8     1.5
2010.0144   -43.4     3.0    43.9     1.9   -39.0     1.5
2010.0170   -54.0     3.0    42.8     1.9   -40.5     1.5
2010.0200   -47.5     3.0    43.2     1.9   -41.8     1.5
2010.0230   -43.0     3.0    44.7     1.9   -42.2     1.5
2010.0252   -43.9     3.0    44.3     1.9   -41.7     1.5
2010.0280   -39.5     3.0    43.4     1.9   -42.0     1.5
2010.0310   -42.1     3.2    40.9     1.9   -42.3     1.5
2010.0334   -49.2     3.0    42.8     1.9   -41.1     1.5
2010.0362   -44.8     3.2    43.1     1.9   -41.2     1.5
2010.0390   -44.9     3.2    43.8     1.9   -41.7     1.5
2010.0420   -48.6     3.0    44.0     1.9   -44.0     1.5
2010.0450   -41.6     3.0    44.5     1.9   -43.5     1.5
2010.0472   -46.4     3.0    44.3     1.9   -43.4     1.5
2010.0500   -47.2     3.0    43.7     1.9   -43.1     1.5
2010.0530   -47.0     3.0    43.9     1.9   -41.3     1.5
2010.0554   -54.7     3.4    44.5     1.9   -42.5     1.6
2010.0582   -60.1     3.0    44.8     1.9   -42.6     1.5
2010.0610   -56.1     3.0    44.5     1.9   -42.1     1.5
2010.0640   -49.3     3.1    44.3     1.9   -41.5     1.6
2010.0664   -59.8     3.3    44.1     1.9   -41.0     1.5
2010.0690   -51.8     3.0    42.0     1.9   -43.6     1.5
2010.0720   -48.5     3.1    42.2     1.9   -42.8     1.6
2010.0750   -62.7     3.1    40.1     1.9   -40.2     1.6
2010.0772   -49.2     3.1    43.0     1.9   -38.7     1.6
2010.0800   -58.5     3.0    40.1     1.9   -39.5     1.5
2010.0830   -50.6     3.0    43.8     1.9   -39.5     1.5
