% site name: SRMP
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2007.8842   -57.7     3.1    83.6     1.8   -36.4     1.9
2007.8870   -68.0     3.3    79.4     1.8   -38.3     1.9
2007.8900   -65.5     3.2    80.2     1.8   -37.6     1.9
2007.8924   -59.0     3.3    80.4     1.8   -36.8     1.8
2007.8952   -63.8     3.3    80.0     1.9   -37.1     1.9
2007.8980   -56.7     3.2    80.6     1.8   -35.4     1.9
2007.9010   -60.7     3.3    81.8     1.8   -35.6     1.9
2007.9034   -61.7     3.4    80.5     1.9   -37.9     2.0
2007.9062   -61.9     3.1    80.7     1.8   -37.6     1.9
2007.9090   -60.7     3.2    81.7     1.8   -35.8     1.9
2007.9120   -61.6     3.1    81.4     1.8   -34.8     1.9
2007.9144   -61.7     3.1    80.3     1.8   -35.4     1.9
2007.9172   -63.6     3.1    81.0     1.8   -34.8     1.9
2007.9200   -63.8     3.1    78.3     1.8   -34.4     1.9
2007.9230   -58.8     3.1    79.3     1.8   -34.7     1.9
2007.9254   -58.4     3.1    80.4     1.8   -35.9     1.9
2007.9281   -59.3     3.1    79.2     1.8   -35.5     1.9
2007.9310   -62.2     3.1    79.2     1.8   -35.4     1.9
2007.9340   -60.7     3.1    78.8     1.8   -34.5     1.9
2007.9362   -64.8     3.1    79.3     1.8   -33.8     1.9
2007.9390   -62.3     3.1    78.5     1.8   -34.7     1.9
2007.9420   -65.9     3.3    79.1     1.8   -36.0     1.8
2007.9450   -62.5     3.3    79.6     1.8   -34.1     1.9
2007.9472   -61.6     3.3    78.6     1.8   -35.2     1.9
2007.9500   -63.7     3.3    78.9     1.8   -35.5     1.8
2007.9530   -62.2     3.3    80.1     1.8   -34.9     1.8
2007.9554   -63.1     3.3    80.1     1.8   -34.8     1.8
2007.9582   -66.7     3.2    80.7     1.8   -34.6     1.8
2007.9610   -66.8     3.2    79.8     1.8   -34.3     1.8
2007.9640   -66.7     3.3    80.1     1.8   -33.0     1.9
2007.9670   -66.1     3.2    81.0     1.9   -32.2     1.9
2007.9692   -61.8     3.3    80.3     1.8   -34.7     1.8
2007.9720   -63.4     3.3    79.9     1.8   -34.4     1.8
2007.9750   -63.6     3.3    78.2     1.8   -35.1     1.8
2007.9774   -58.0     3.3    78.2     1.8   -35.5     1.8
2007.9802   -55.5     3.1    78.2     1.8   -33.4     1.9
2007.9830   -57.4     3.0    79.2     1.8   -34.6     1.8
2007.9860   -61.1     3.1    78.6     1.8   -33.4     1.9
2007.9884   -60.3     3.3    79.0     1.8   -34.2     1.8
2007.9910   -58.7     3.1    77.7     1.8   -34.4     1.9
2007.9940   -64.6     3.1    78.4     1.8   -33.6     1.9
2007.9970   -63.7     3.1    78.6     1.8   -34.5     1.9
2007.9992   -61.9     3.1    78.4     1.8   -34.1     1.9
2008.0020   -57.0     3.1    78.1     1.8   -34.2     1.9
2008.0050   -58.5     3.1    78.8     1.8   -34.2     1.9
