% site name: DANE
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2009.8912   -10.4     3.8    30.2     1.8   -55.9     1.2
2009.8940    -9.0     3.6    29.6     1.8   -55.2     1.3
2009.8970    -5.9     3.5    29.9     1.7   -54.8     1.2
2009.8994    -7.7     3.7    29.9     1.8   -54.4     1.3
2009.9020    -4.7     3.6    31.5     1.7   -54.8     1.2
2009.9050    -6.0     3.6    30.4     1.8   -56.0     1.3
2009.9080    -6.6     3.5    29.7     1.7   -55.5     1.2
2009.9102     0.8     3.5    29.5     1.7   -54.3     1.3
2009.9130     1.1     3.5    28.9     1.7   -55.6     1.2
2009.9160    -1.1     3.4    28.8     1.7   -57.4     1.2
2009.9184     3.8     3.5    28.2     1.7   -56.6     1.2
2009.9212    -0.9     3.5    28.0     1.7   -53.5     1.2
2009.9240    -1.5     3.5    30.2     1.7   -53.4     1.2
2009.9270     0.7     3.5    29.8     1.7   -53.1     1.2
2009.9294    -5.0     3.4    30.2     1.7   -51.6     1.2
2009.9322    -4.3     3.5    28.8     1.7   -55.6     1.2
2009.9350   -10.2     3.5    31.0     1.7   -55.6     1.2
2009.9380    -8.1     3.5    31.0     1.7   -55.3     1.2
2009.9410    -0.5     3.6    28.7     1.7   -55.8     1.2
2009.9432     5.8     3.5    27.8     1.7   -57.1     1.2
2009.9460    -9.7     3.5    29.1     1.7   -54.6     1.2
2009.9490    -7.5     3.5    28.9     1.7   -54.3     1.2
2009.9514    -3.8     3.6    28.5     1.7   -53.2     1.2
2009.9541    -7.2     3.5    28.8     1.7   -54.2     1.2
2009.9570    -7.4     3.5    27.4     1.7   -54.9     1.2
2009.9600    -9.3     3.5    28.7     1.7   -53.9     1.2
2009.9624    -9.7     3.5    28.7     1.7   -52.9     1.2
2009.9650    -2.5     3.5    30.2     1.7   -52.0     1.2
2009.9680   -10.3     3.6    29.4     1.7   -53.3     1.2
2009.9710    -4.9     3.6    27.6     1.8   -52.9     1.3
2009.9732    -3.3     3.5    27.1     1.7   -55.8     1.2
2009.9760    -8.4     3.5    27.3     1.7   -54.4     1.2
2009.9790   -11.9     3.5    32.6     1.7   -49.1     1.2
2009.9814   -15.2     3.5    29.7     1.7   -52.7     1.2
2009.9842    -4.3     3.6    27.3     1.7   -54.4     1.2
2009.9870    -6.3     3.6    28.9     1.7   -53.7     1.2
2009.9900    -8.4     3.5    27.5     1.7   -53.1     1.2
2009.9930    -3.1     3.5    27.3     1.7   -51.8     1.2
2009.9952    -5.6     3.5    28.4     1.7   -53.0     1.2
2009.9980    -8.1     3.5    27.3     1.7   -51.6     1.2
2010.0010    -8.0     3.4    27.3     1.7   -50.0     1.3
2010.0034    -5.5     3.5    27.6     1.7   -50.6     1.2
2010.0062   -13.7     3.5    28.6     1.7   -52.6     1.2
2010.0090   -16.6     3.6    27.5     1.8   -50.1     1.3
2010.0120    -9.6     3.5    28.3     1.7   -50.2     1.2
2010.0144    -8.5     3.5    29.9     1.7   -51.3     1.2
2010.0170    -6.5     3.5    29.5     1.7   -50.7     1.2
2010.0200    -4.4     3.5    29.6     1.7   -51.4     1.3
2010.0230    -8.2     3.5    31.3     1.7   -50.4     1.2
2010.0252    -5.0     3.5    30.8     1.7   -51.3     1.2
2010.0280    -2.0     3.5    29.2     1.7   -51.2     1.2
2010.0310    -6.7     3.7    28.1     1.7   -52.4     1.3
2010.0334    -3.7     3.5    28.3     1.7   -49.9     1.2
2010.0362    -5.2     3.8    29.4     1.8   -50.9     1.3
2010.0390    -5.7     3.7    29.7     1.8   -50.5     1.3
2010.0420    -4.8     3.6    29.3     1.7   -52.6     1.2
2010.0450    -3.6     3.5    29.7     1.7   -52.2     1.3
2010.0472    -4.7     3.5    30.6     1.7   -52.2     1.2
2010.0500    -6.2     3.5    30.2     1.7   -52.3     1.2
2010.0530   -11.2     3.6    30.8     1.7   -50.7     1.2
2010.0554   -12.2     3.8    30.0     1.7   -50.5     1.3
2010.0582   -14.4     3.6    30.7     1.7   -51.3     1.2
2010.0610   -17.5     3.5    30.9     1.7   -50.5     1.2
2010.0640    -9.0     3.6    30.8     1.7   -52.0     1.2
2010.0664   -11.2     3.8    30.4     1.8   -50.8     1.3
2010.0690    -3.1     3.5    28.5     1.7   -51.5     1.2
2010.0720   -13.0     3.7    28.0     1.8   -51.1     1.3
2010.0750    -8.6     3.6    28.7     1.7   -50.4     1.2
2010.0772    -8.8     3.6    28.5     1.7   -49.4     1.2
2010.0800    -5.1     3.6    28.0     1.7   -49.9     1.2
2010.0830    -7.3     3.5    29.1     1.7   -49.5     1.2
2010.0860    -7.0     3.7    30.0     1.8   -49.3     1.3
2010.0882    -3.3     3.9    30.0     1.8   -49.9     1.4
2010.0910    -7.3     3.8    29.2     1.8   -50.2     1.3
2010.0940    -3.9     3.9    28.0     1.8   -50.2     1.4
