% site name: PLPK
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2007.8790   -33.3     3.3    52.8     2.1   -59.4     1.6
2007.8820   -33.0     3.3    49.6     2.0   -59.0     1.5
2007.8842   -31.6     3.3    51.5     2.1   -60.2     1.6
2007.8870   -35.3     3.6    50.9     2.3   -60.1     1.6
2007.8900   -30.1     3.3    51.5     2.1   -60.8     1.6
2007.8924   -27.6     3.4    51.9     2.1   -59.8     1.7
2007.8952   -31.4     3.3    51.0     2.1   -61.1     1.6
2007.8980   -31.2     3.3    52.6     2.1   -60.1     1.6
2007.9010   -29.8     3.3    52.8     2.1   -59.7     1.6
2007.9034   -30.3     3.3    53.7     2.1   -60.9     1.6
2007.9062   -34.2     3.3    52.0     2.0   -61.6     1.5
2007.9090   -28.8     3.3    54.3     2.0   -60.0     1.5
2007.9120   -35.0     3.3    53.3     2.0   -59.5     1.5
2007.9144   -33.5     3.3    51.1     2.0   -59.9     1.5
2007.9172   -40.1     3.3    51.9     2.1   -58.7     1.6
2007.9200   -32.6     3.2    49.6     1.9   -57.9     1.6
2007.9230   -29.7     3.2    50.3     1.9   -59.2     1.6
2007.9254   -27.9     3.3    52.8     2.0   -60.7     1.5
2007.9281   -29.8     3.3    52.3     2.1   -61.7     1.6
2007.9310   -31.1     3.2    52.1     2.0   -59.3     1.5
2007.9340   -32.9     3.3    51.1     2.1   -60.9     1.6
2007.9362   -31.2     3.2    51.7     2.0   -59.6     1.5
2007.9390   -31.5     3.3    50.7     2.1   -59.7     1.6
2007.9420   -33.0     3.3    50.5     2.1   -60.7     1.6
2007.9450   -30.9     3.5    52.3     2.1   -59.3     1.6
2007.9472   -33.4     3.5    50.8     2.1   -59.7     1.6
2007.9500   -35.6     3.3    52.9     2.1   -60.9     1.6
2007.9530   -30.5     3.3    53.5     2.1   -59.0     1.6
2007.9554   -33.7     3.2    52.4     2.0   -59.5     1.5
2007.9582   -38.1     3.3    52.9     2.1   -59.5     1.6
2007.9610   -35.7     3.3    53.4     2.1   -58.8     1.6
2007.9640   -43.5     3.5    54.0     2.1   -57.3     1.6
2007.9670   -36.6     3.3    53.5     2.1   -57.5     1.6
2007.9692   -37.5     3.3    51.4     2.1   -59.9     1.5
2007.9720   -44.9     3.3    54.5     2.1   -60.1     1.6
2007.9750   -47.3     3.3    53.7     2.1   -57.1     1.6
2007.9774   -47.0     3.3    52.4     2.0   -58.1     1.5
2007.9802   -46.6     3.2    52.9     2.0   -57.1     1.5
2007.9830   -41.3     3.2    54.0     2.1   -57.2     1.5
2007.9860   -43.6     3.2    54.4     2.1   -58.2     1.5
2007.9884   -40.8     3.3    54.8     2.1   -56.9     1.6
2007.9910   -42.0     3.3    52.7     2.1   -57.4     1.6
2007.9940   -49.7     3.2    53.1     2.1   -56.1     1.5
2007.9970   -39.0     3.3    52.4     2.1   -59.0     1.6
2007.9992   -45.2     3.3    52.3     2.1   -59.9     1.6
2008.0020   -42.0     3.3    51.3     2.1   -58.3     1.6
2008.0050   -38.1     3.2    50.5     2.0   -58.8     1.5
2008.0074   -42.1     3.2    50.5     1.9   -58.5     1.6
2008.0102   -38.1     3.2    51.1     1.9   -61.2     1.6
2008.0130   -37.4     3.5    51.0     2.2   -58.5     1.7
2008.0160   -37.5     3.5    50.9     2.1   -59.3     1.6
2008.0190   -41.0     3.3    52.3     2.1   -56.9     1.6
2008.0212   -40.9     3.6    52.2     2.2   -59.4     1.5
2008.0240   -42.1     3.3    48.5     2.1   -57.8     1.6
2008.0270   -43.3     3.2    50.0     1.9   -58.2     1.6
2008.0294   -41.5     3.3    50.2     2.0   -58.3     1.5
2008.0322   -44.5     3.3    49.9     2.1   -57.7     1.6
2008.0350   -47.8     3.3    49.2     2.1   -56.9     1.6
2008.0380   -45.6     3.6    49.5     2.3   -59.6     1.6
2008.0404   -43.5     3.3    51.0     2.1   -57.9     1.6
2008.0430   -39.8     3.3    49.7     2.1   -58.0     1.6
2008.0460   -42.3     3.3    50.6     2.1   -59.2     1.6
2008.0490   -44.5     3.5    50.3     2.1   -58.6     1.6
2008.0512   -47.1     3.3    50.7     2.1   -57.5     1.6
2008.0540   -48.5     3.3    48.0     2.1   -57.7     1.6
2008.0570   -48.6     3.2    49.6     2.1   -56.0     1.5
2008.0594   -34.3     3.2    52.2     1.9   -61.5     1.6
2008.0622   -34.8     3.2    49.6     2.0   -58.3     1.5
2008.0650   -37.3     3.2    49.7     2.0   -57.6     1.5
2008.0680   -37.4     3.3    51.0     2.1   -58.1     1.6
2008.0710   -39.0     3.2    49.5     2.0   -57.4     1.5
2008.0732   -42.9     3.2    50.5     2.1   -55.6     1.5
2008.0760   -42.0     3.3    50.8     2.1   -55.8     1.6
2008.0790   -41.1     3.3    50.4     2.1   -57.7     1.6
2008.0820   -41.0     3.3    49.1     2.1   -57.0     1.6
2008.0842   -42.9     3.3    47.9     2.1   -56.0     1.6
2008.0870   -37.9     3.7    47.3     2.3   -57.0     1.6
2008.0900   -35.9     3.5    48.5     2.1   -56.3     1.6
2008.0924   -31.3     3.4    48.6     2.1   -55.0     1.5
2008.0950   -36.1     3.3    48.4     2.1   -54.4     1.5
2008.0980   -33.9     3.3    48.8     2.1   -55.9     1.6
2008.1010   -39.5     3.5    49.8     2.1   -58.3     1.6
2008.1033   -32.5     3.3    50.7     2.1   -56.0     1.6
2008.1060   -32.6     3.2    49.8     2.1   -54.7     1.5
2008.1090   -39.3     3.3    50.7     2.0   -55.4     1.5
2008.1120   -32.7     3.3    49.3     2.1   -55.3     1.6
2008.1142   -35.9     3.3    50.2     2.1   -54.8     1.6
2008.1170   -37.2     3.2    48.2     2.1   -54.4     1.5
2008.1200   -37.1     3.3    46.4     2.1   -52.4     1.6
2008.1230   -40.8     3.3    46.7     2.1   -53.4     1.6
2008.1252   -44.2     3.3    47.7     2.1   -54.5     1.6
2008.1280   -44.9     3.3    48.7     2.0   -54.9     1.5
2008.1310   -38.8     3.2    48.3     1.9   -56.1     1.6
2008.1340   -38.4     3.3    50.9     2.1   -55.9     1.6
2008.1362   -34.7     3.3    48.4     2.1   -54.6     1.6
2008.1390   -34.5     3.3    48.4     2.0   -54.6     1.5
2008.1420   -36.6     3.2    49.7     2.0   -57.1     1.5
2008.1444   -34.1     3.2    48.9     1.9   -55.5     1.6
2008.1472   -34.7     3.3    47.4     2.0   -53.8     1.5
2008.1500   -40.5     3.2    48.4     2.0   -55.6     1.5
2008.1530   -39.2     3.2    48.1     1.9   -54.6     1.6
2008.1553   -42.0     3.2    46.6     2.0   -56.1     1.5
2008.1580   -43.4     3.3    48.1     2.1   -56.7     1.6
2008.1610   -48.6     3.8    47.8     2.3   -55.3     1.7
2008.1640   -41.8     4.0    46.8     2.3   -54.7     1.7
2008.1662   -39.7     3.5    47.2     2.1   -55.4     1.6
2008.1690   -44.4     3.3    46.5     2.1   -55.5     1.6
