% site name: MSVG
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2009.8774   -14.8     3.4    32.6     1.7   -54.4     1.3
2009.8802   -13.8     3.5    33.2     1.7   -55.7     1.3
2009.8830   -13.4     3.4    32.0     1.7   -55.9     1.3
2009.8860   -11.1     3.4    33.5     1.7   -52.9     1.3
2009.8884   -17.7     3.3    31.2     1.7   -53.6     1.3
2009.8912   -15.6     3.5    32.0     1.9   -54.7     1.3
2009.8940   -16.4     3.3    30.8     1.7   -54.1     1.3
2009.8970   -17.1     3.3    31.3     1.7   -54.4     1.3
2009.8994   -18.9     3.5    31.5     1.8   -54.2     1.4
2009.9020   -15.8     3.4    32.4     1.7   -54.3     1.3
2009.9050   -14.4     3.3    30.9     1.7   -54.6     1.3
2009.9080   -14.2     3.3    31.4     1.7   -54.4     1.3
2009.9102   -15.1     3.3    32.2     1.7   -54.6     1.3
2009.9130   -15.0     3.3    31.1     1.7   -53.7     1.3
2009.9160   -13.2     3.3    31.0     1.7   -55.2     1.3
2009.9184   -13.2     3.3    31.1     1.7   -54.2     1.3
2009.9212   -13.3     3.3    29.4     1.7   -53.8     1.3
2009.9240   -15.0     3.4    31.1     1.7   -51.6     1.3
2009.9270   -14.6     3.3    31.0     1.7   -51.9     1.3
2009.9294   -13.3     3.3    31.1     1.7   -50.4     1.3
2009.9322   -12.5     3.4    30.9     1.7   -54.5     1.3
2009.9350   -16.3     3.4    31.5     1.7   -52.9     1.3
2009.9380   -20.9     3.2    32.3     1.7   -53.9     1.3
2009.9410   -22.8     3.3    32.1     1.7   -53.1     1.3
2009.9432   -23.2     3.2    33.3     1.7   -53.8     1.3
2009.9460   -20.2     3.3    32.2     1.7   -53.4     1.3
2009.9490   -14.2     3.3    29.3     1.7   -52.3     1.3
2009.9514   -14.1     3.5    29.9     1.7   -51.8     1.3
2009.9541   -17.9     3.4    30.5     1.7   -54.0     1.3
2009.9570   -18.6     3.3    29.0     1.7   -53.8     1.3
2009.9600   -11.7     3.4    30.1     1.7   -52.3     1.3
2009.9624   -15.3     3.3    30.4     1.7   -52.6     1.3
2009.9650   -17.3     3.3    30.4     1.7   -51.0     1.3
2009.9680   -19.0     3.4    31.3     1.7   -55.2     1.3
2009.9710   -16.6     3.5    27.8     1.7   -51.8     1.3
2009.9732   -19.4     3.4    28.6     1.7   -54.2     1.3
2009.9760   -15.1     3.4    29.4     1.7   -53.8     1.3
2009.9790   -11.9     3.5    29.6     1.7   -54.1     1.3
2009.9814    -5.6     3.4    28.5     1.7   -57.1     1.3
2009.9842   -13.8     3.4    28.7     1.7   -53.2     1.3
2009.9870   -11.8     3.4    29.9     1.7   -52.0     1.3
2009.9900   -17.0     3.3    29.5     1.7   -53.5     1.3
2009.9930   -14.8     3.3    29.6     1.7   -50.8     1.3
2009.9952   -15.0     3.3    30.5     1.7   -52.4     1.3
2009.9980   -18.7     3.3    27.9     1.7   -51.7     1.3
2010.0010   -14.7     3.4    27.5     1.7   -49.7     1.3
2010.0034   -15.9     3.3    28.4     1.7   -49.6     1.3
2010.0062   -20.9     3.4    28.8     1.7   -50.6     1.3
2010.0090   -16.8     3.4    29.5     1.7   -48.2     1.3
2010.0120   -21.5     3.3    28.5     1.7   -49.8     1.3
2010.0144   -14.4     3.3    29.9     1.7   -50.1     1.3
2010.0170   -15.3     3.3    29.5     1.7   -49.4     1.3
2010.0200   -18.9     3.3    30.7     1.7   -50.4     1.3
2010.0230   -15.9     3.4    32.5     1.7   -50.0     1.3
2010.0252   -15.8     3.3    32.1     1.7   -52.0     1.3
2010.0280    -5.4     3.4    31.4     1.7   -50.3     1.3
2010.0310    -7.8     3.6    28.7     1.9   -50.4     1.3
2010.0334   -18.0     3.4    29.4     1.7   -49.7     1.3
2010.0362   -15.6     3.8    31.1     1.9   -49.4     1.4
2010.0390   -17.4     3.6    30.3     1.9   -49.4     1.3
2010.0420   -13.9     3.4    30.3     1.7   -52.3     1.3
2010.0450   -10.6     3.3    31.2     1.7   -51.5     1.3
2010.0472   -17.8     3.3    31.2     1.7   -52.0     1.3
2010.0500   -15.3     3.3    30.8     1.7   -51.5     1.3
2010.0530   -17.2     3.3    32.6     1.7   -49.8     1.3
2010.0554   -21.6     3.6    32.4     1.9   -49.8     1.3
2010.0582   -21.2     3.3    30.9     1.7   -49.7     1.3
2010.0610   -24.3     3.3    31.5     1.7   -49.6     1.3
2010.0640   -19.6     3.5    31.5     1.7   -49.9     1.3
2010.0664   -17.5     3.9    31.1     1.9   -49.7     1.4
2010.0690   -15.2     3.4    29.5     1.7   -50.6     1.3
2010.0720   -16.1     3.5    28.3     1.7   -50.8     1.3
2010.0750   -16.3     3.4    29.5     1.7   -49.1     1.3
2010.0772   -14.6     3.5    29.8     1.7   -48.8     1.3
2010.0800   -18.2     3.5    29.3     1.7   -50.4     1.3
2010.0830   -13.4     3.4    30.0     1.7   -49.0     1.3
2010.0860   -13.8     3.5    30.0     1.8   -48.6     1.4
2010.0882    -6.1     3.6    30.4     1.9   -49.8     1.3
2010.0910   -13.8     3.7    30.0     1.9   -49.5     1.4
2010.0940   -16.0     3.7    29.6     1.9   -49.4     1.4
2010.0970   -17.8     3.5    30.5     1.7   -50.6     1.3
2010.0992   -18.3     3.5    28.2     1.7   -50.8     1.3
2010.1020   -20.9     3.5    27.9     1.7   -49.2     1.3
2010.1050   -23.0     3.5    28.0     1.7   -48.9     1.3
2010.1080   -19.7     3.6    28.6     1.9   -49.2     1.3
2010.1102   -13.8     3.5    29.9     1.7   -49.5     1.3
2010.1130   -15.7     3.7    29.7     1.9   -50.7     1.4
2010.1160   -20.7     3.6    27.9     1.9   -50.2     1.3
2010.1184   -16.7     3.8    30.1     1.9   -50.1     1.4
2010.1210   -18.1     3.5    30.3     1.7   -49.8     1.3
2010.1240   -21.6     3.6    27.5     1.8   -50.6     1.3
2010.1270   -22.2     4.2    27.8     1.9   -50.8     1.5
2010.1293   -15.1     3.6    27.3     1.7   -50.1     1.4
2010.1320   -18.1     3.7    26.3     1.7   -49.4     1.4
2010.1350   -16.3     3.5    26.2     1.8   -50.5     1.3
2010.1380   -15.2     3.4    27.5     1.7   -51.3     1.3
2010.1402   -14.9     3.4    26.6     1.7   -50.4     1.3
2010.1430   -16.9     3.4    24.9     1.7   -50.0     1.3
2010.1460   -16.6     3.7    26.3     1.9   -48.4     1.4
2010.1490   -15.4     3.6    25.9     1.7   -50.0     1.4
2010.1512   -20.2     3.7    28.3     1.8   -50.5     1.4
2010.1540   -17.5     3.7    27.5     1.7   -50.8     1.4
2010.1570   -12.8     3.5    27.1     1.7   -48.7     1.3
2010.1600   -16.8     3.4    27.1     1.7   -48.2     1.3
2010.1622   -14.7     3.4    27.5     1.7   -49.1     1.3
2010.1650   -14.9     3.4    28.2     1.7   -50.1     1.3
2010.1680   -14.7     3.5    28.5     1.7   -49.9     1.3
2010.1704   -19.4     3.6    29.1     1.8   -47.6     1.3
2010.1732   -17.0     3.5    28.0     1.7   -47.0     1.3
2010.1760   -12.0     3.3    28.3     1.7   -47.9     1.3
2010.1790   -16.5     3.4    30.7     1.7   -49.7     1.3
2010.1813   -22.0     3.4    30.5     1.7   -49.3     1.3
2010.1840   -20.6     3.4    28.6     1.7   -49.5     1.3
2010.1870    -9.2     3.4    27.9     1.7   -48.4     1.3
2010.1900   -13.2     3.6    28.3     1.9   -46.7     1.3
2010.1922   -18.1     3.5    28.1     1.9   -46.8     1.3
2010.1950   -11.8     3.7    28.3     1.9   -46.0     1.4
2010.1980   -21.0     3.6    28.2     1.9   -47.5     1.3
2010.2004   -16.7     3.6    27.1     1.9   -47.6     1.3
2010.2032   -17.6     3.4    27.8     1.7   -48.3     1.3
2010.2060   -14.6     3.4    29.3     1.7   -46.9     1.3
2010.2090   -13.7     3.4    29.0     1.7   -46.1     1.3
2010.2120   -17.5     3.5    28.5     1.8   -48.1     1.4
2010.2142   -18.5     3.5    28.7     1.7   -47.3     1.3
2010.2170   -14.8     3.4    27.0     1.7   -47.3     1.3
2010.2200   -19.1     3.4    28.2     1.7   -47.6     1.3
2010.2230   -18.4     3.4    27.4     1.7   -47.8     1.3
2010.2252   -24.0     3.4    28.2     1.7   -48.4     1.3
2010.2280   -21.2     3.5    27.9     1.8   -48.7     1.4
2010.2310   -16.6     3.4    27.2     1.7   -47.3     1.3
2010.2333   -18.1     3.4    27.4     1.7   -46.4     1.3
2010.2360   -19.8     3.5    27.3     1.8   -47.8     1.4
2010.2390   -18.0     3.5    27.3     1.8   -48.7     1.4
2010.2420   -18.2     3.5    26.9     1.7   -47.9     1.3
2010.2443   -18.8     4.0    27.9     1.9   -46.1     1.4
2010.2470   -19.9     3.7    27.4     1.9   -46.7     1.4
2010.2500   -13.7     3.7    26.2     1.9   -47.0     1.4
2010.2530   -19.8     3.8    27.1     1.9   -46.0     1.3
2010.2552   -22.5     3.8    26.5     1.9   -46.9     1.4
2010.2580   -18.2     3.8    27.2     1.9   -48.6     1.4
2010.2610   -18.9     4.2    27.7     2.0   -46.8     1.5
2010.2640   -22.1     3.9    27.9     1.9   -46.1     1.4
2010.2663   -15.3     4.1    26.7     1.9   -45.4     1.4
2010.2690   -15.4     3.5    28.0     1.8   -46.1     1.4
2010.2720   -19.0     3.7    27.1     1.9   -46.3     1.4
2010.2750   -19.0     3.5    28.4     1.8   -45.2     1.4
2010.2772   -23.5     3.7    26.3     1.9   -47.6     1.4
2010.2800   -17.4     3.7    26.6     1.8   -47.5     1.4
2010.2830   -14.8     3.4    26.7     1.7   -47.2     1.3
2010.2854   -11.3     3.5    26.8     1.8   -46.4     1.4
2010.2882   -17.1     3.6    25.5     1.8   -47.8     1.4
2010.2910   -20.5     3.4    26.6     1.7   -47.4     1.3
2010.2940   -15.2     3.5    27.5     1.7   -45.7     1.3
2010.2963   -16.2     3.5    27.7     1.7   -44.7     1.3
2010.2990   -15.3     3.5    26.2     1.7   -45.8     1.3
2010.3020   -14.2     3.7    26.8     1.9   -46.1     1.4
2010.3050   -16.8     3.5    25.8     1.8   -46.6     1.4
2010.3072   -20.2     3.6    27.7     1.9   -47.1     1.3
2010.3100   -15.6     3.6    27.2     1.8   -44.8     1.4
2010.3130   -15.2     3.5    26.5     1.7   -47.0     1.3
2010.3160   -18.4     3.4    27.1     1.7   -45.2     1.3
2010.3183   -18.5     3.4    27.4     1.7   -45.9     1.3
2010.3210   -18.0     3.5    28.2     1.8   -47.4     1.4
2010.3240   -20.7     3.6    28.5     1.8   -45.3     1.4
2010.3270   -20.1     3.6    27.0     1.8   -44.9     1.4
2010.3292   -18.5     3.5    26.2     1.8   -44.2     1.4
2010.3320   -22.4     3.5    28.0     1.7   -44.4     1.3
2010.3350   -23.4     3.7    28.1     1.9   -44.8     1.4
2010.3374   -27.6     4.4    27.7     2.0   -45.6     1.4
2010.3402   -19.0     3.8    26.2     1.9   -44.2     1.4
2010.3430   -16.2     3.6    25.6     1.9   -44.1     1.3
2010.3460   -13.8     3.9    27.0     1.9   -43.9     1.4
2010.3483   -15.6     3.8    25.4     1.9   -44.4     1.4
2010.3510   -24.6     3.6    26.5     1.9   -45.1     1.3
2010.3540   -22.5     3.5    26.5     1.7   -44.0     1.3
2010.3570   -16.8     3.5    25.1     1.7   -45.0     1.3
2010.3592   -16.6     3.7    25.6     1.9   -45.4     1.4
2010.3620   -14.4     3.5    25.4     1.7   -45.2     1.3
2010.3650   -17.1     3.5    25.9     1.7   -45.3     1.3
2010.3680   -21.8     3.5    24.2     1.8   -44.0     1.4
2010.3702   -22.7     3.6    24.4     1.7   -43.6     1.4
2010.3730   -23.9     3.5    24.7     1.7   -43.5     1.3
2010.3760   -19.6     3.5    24.1     1.8   -45.6     1.4
2010.3790   -25.0     3.6    24.8     1.8   -44.8     1.4
2010.3812   -21.2     3.9    26.7     1.9   -44.7     1.4
2010.3840   -21.6     3.7    24.0     1.9   -44.7     1.4
2010.3870   -19.5     3.4    25.4     1.7   -42.7     1.3
2010.3900   -18.0     3.4    24.7     1.7   -42.8     1.3
2010.3922   -18.7     3.4    27.1     1.7   -43.0     1.3
2010.3950   -20.2     3.4    23.6     1.7   -44.3     1.3
2010.3980   -17.2     3.6    22.5     1.9   -45.2     1.3
2010.4003   -15.2     3.5    24.9     1.7   -41.1     1.3
2010.4030   -20.2     3.4    23.9     1.7   -43.2     1.3
2010.4060   -25.4     3.5    25.2     1.7   -43.8     1.3
2010.4090   -14.6     4.3    26.5     2.0   -43.2     1.5
2010.4113   -19.9     4.0    25.9     2.0   -42.4     1.4
2010.4140   -19.6     4.3    25.4     2.0   -41.9     1.5
2010.4170   -18.2     3.7    24.6     1.9   -42.5     1.4
2010.4200   -21.5     3.6    26.3     1.9   -42.2     1.3
2010.4222   -21.9     3.5    26.4     1.8   -41.0     1.4
2010.4250   -22.0     3.8    26.8     1.9   -42.4     1.4
2010.4280   -19.1     3.5    25.1     1.8   -41.9     1.4
2010.4310   -20.0     3.5    24.7     1.8   -41.9     1.4
2010.4333   -18.6     3.5    26.0     1.8   -41.7     1.4
2010.4360   -15.6     3.4    25.3     1.7   -41.0     1.3
2010.4390   -18.0     3.5    25.5     1.7   -42.7     1.3
2010.4420   -17.2     3.5    26.0     1.7   -40.1     1.3
2010.4442   -16.4     3.5    25.9     1.8   -41.3     1.4
2010.4470   -17.5     3.4    25.3     1.7   -42.5     1.3
2010.4500   -16.9     3.5    25.1     1.8   -42.0     1.4
2010.4523   -16.5     3.4    24.4     1.7   -42.9     1.3
2010.4552   -17.1     3.5    24.6     1.7   -40.5     1.3
2010.4580   -26.1     3.7    26.7     1.9   -42.9     1.4
2010.4610   -23.4     3.5    25.5     1.8   -41.7     1.4
2010.4633   -23.2     3.6    23.8     1.9   -41.3     1.3
2010.4660   -14.0     3.5    24.8     1.7   -41.2     1.3
2010.4690   -19.4     3.5    26.1     1.8   -42.3     1.4
2010.4720   -23.0     3.4    25.0     1.7   -42.5     1.3
2010.4742   -22.3     3.5    25.1     1.8   -40.7     1.4
2010.4770   -22.8     3.5    24.0     1.8   -41.6     1.4
2010.4800   -17.0     3.5    24.0     1.8   -42.1     1.4
2010.4830   -18.4     3.6    22.8     1.9   -41.2     1.3
2010.4853   -19.3     3.7    23.7     1.9   -39.9     1.4
2010.4880   -20.2     3.7    23.6     1.9   -41.1     1.4
2010.4910   -15.8     3.6    23.7     1.9   -41.4     1.3
2010.4940   -18.5     3.5    24.8     1.8   -39.7     1.4
2010.4962   -15.3     3.7    24.1     1.9   -40.0     1.4
2010.4990   -14.8     3.6    23.9     1.9   -40.6     1.3
2010.5020   -14.6     3.6    25.2     1.9   -40.7     1.3
2010.5043   -21.0     3.5    25.1     1.8   -42.0     1.4
2010.5072   -15.7     3.4    23.8     1.8   -40.7     1.4
2010.5100   -18.0     3.4    24.0     1.7   -41.7     1.3
2010.5130   -18.3     3.4    24.4     1.7   -40.2     1.3
2010.5153   -16.3     3.4    24.1     1.7   -42.6     1.3
2010.5180   -17.8     3.4    26.0     1.8   -40.6     1.4
2010.5210   -16.0     3.5    25.6     1.8   -41.7     1.4
2010.5240   -20.4     3.4    24.0     1.7   -43.3     1.3
2010.5263   -25.4     3.4    25.2     1.7   -42.3     1.3
2010.5290   -19.6     3.5    23.1     1.7   -43.0     1.3
2010.5320   -21.1     3.4    23.6     1.7   -39.9     1.3
2010.5350   -18.2     3.4    24.9     1.7   -39.8     1.3
2010.5373   -14.9     3.5    22.2     1.9   -43.5     1.3
2010.5400   -13.8     3.4    24.2     1.8   -40.9     1.4
2010.5430   -18.9     3.4    24.5     1.7   -41.1     1.3
2010.5460   -20.4     3.4    21.8     1.7   -42.1     1.3
2010.5483   -12.4     3.3    23.1     1.7   -40.3     1.3
2010.5510   -17.7     3.4    23.3     1.7   -40.6     1.3
2010.5540   -10.8     3.4    24.3     1.7   -41.3     1.3
2010.5570   -14.5     3.4    24.0     1.7   -41.3     1.3
2010.5592   -13.0     3.4    25.1     1.7   -40.9     1.3
2010.5620   -13.6     3.4    23.3     1.8   -40.7     1.4
2010.5650   -14.3     3.5    24.9     1.8   -39.5     1.4
2010.5673   -15.4     3.4    22.9     1.7   -41.0     1.3
2010.5701    -8.3     3.7    23.5     1.9   -37.5     1.4
2010.5730   -12.6     3.8    22.9     1.9   -40.1     1.4
2010.5760   -12.6     3.5    22.2     1.8   -40.0     1.3
2010.5783   -15.1     3.6    23.8     1.8   -40.0     1.4
2010.5810   -16.0     3.4    23.3     1.7   -41.5     1.3
2010.5840   -15.1     3.4    23.3     1.7   -41.7     1.3
2010.5870   -11.1     3.5    23.2     1.8   -40.3     1.4
2010.5893   -12.3     3.6    22.4     1.9   -39.4     1.3
2010.5920   -13.4     4.0    23.0     2.0   -40.1     1.4
2010.5950   -14.9     3.5    25.0     1.7   -40.3     1.3
2010.5980   -22.7     3.5    23.8     1.8   -40.7     1.4
2010.6003   -21.3     3.3    24.3     1.7   -40.6     1.3
2010.6030   -13.2     3.4    23.3     1.7   -38.3     1.3
2010.6060   -10.1     3.5    24.2     1.8   -39.6     1.4
2010.6090   -12.3     3.4    24.6     1.7   -40.5     1.3
2010.6112   -17.5     3.8    23.8     1.9   -40.1     1.4
2010.6140   -15.7     3.5    24.5     1.8   -37.8     1.4
2010.6170   -14.2     3.4    22.8     1.7   -39.3     1.3
2010.6193    -9.1     3.4    23.3     1.7   -38.9     1.3
2010.6221   -15.5     3.4    23.5     1.7   -40.6     1.3
2010.6250    -9.5     3.7    22.1     1.9   -38.9     1.4
2010.6280   -14.4     3.5    23.0     1.8   -38.8     1.4
2010.6303    -7.0     3.4    21.4     1.7   -37.1     1.3
2010.6330   -16.7     3.5    22.0     1.8   -40.0     1.4
2010.6360   -16.7     3.4    22.8     1.7   -37.6     1.3
2010.6390   -12.8     3.4    23.5     1.7   -37.9     1.3
2010.6413   -11.2     3.4    22.4     1.7   -40.5     1.3
2010.6440   -18.3     3.3    22.3     1.7   -37.3     1.3
2010.6470   -17.1     3.8    23.5     1.9   -40.1     1.4
2010.6500   -11.3     3.7    22.5     1.9   -41.1     1.4
2010.6523   -10.6     3.6    24.1     1.8   -40.3     1.4
2010.6550   -15.6     3.7    23.5     1.9   -40.8     1.4
2010.6580    -9.3     3.4    22.6     1.8   -39.7     1.4
2010.6610   -15.2     3.3    23.6     1.7   -39.9     1.3
2010.6632   -15.6     3.4    22.1     1.7   -40.0     1.3
2010.6660    -8.9     3.4    23.7     1.7   -39.1     1.3
2010.6690   -16.5     3.4    23.4     1.7   -39.6     1.3
2010.6720   -14.3     3.4    23.6     1.7   -39.1     1.3
2010.6741   -16.3     3.4    23.6     1.7   -39.4     1.3
2010.6770   -14.3     3.3    23.6     1.7   -37.3     1.3
2010.6800   -12.1     3.4    23.2     1.7   -36.9     1.3
2010.6823   -11.5     3.5    23.5     1.8   -40.2     1.4
2010.6850   -14.8     3.5    23.0     1.8   -37.5     1.4
2010.6880   -11.9     3.5    23.5     1.7   -39.7     1.3
2010.6910   -13.9     3.4    23.5     1.7   -36.6     1.3
2010.6933   -17.8     3.3    22.6     1.7   -37.5     1.3
2010.6960   -16.4     3.4    23.0     1.7   -36.9     1.3
2010.6990   -14.2     3.3    23.0     1.7   -38.2     1.3
2010.7020   -14.1     3.3    22.8     1.7   -37.1     1.3
2010.7043    -9.2     3.5    23.1     1.8   -38.1     1.4
2010.7070   -11.4     3.4    21.9     1.7   -37.0     1.3
2010.7100   -12.7     3.3    21.7     1.7   -36.0     1.3
2010.7130   -11.2     3.4    21.7     1.8   -36.0     1.4
2010.7153    -7.4     3.4    23.1     1.7   -35.7     1.3
2010.7180    -8.8     3.4    22.4     1.7   -36.5     1.3
2010.7210   -14.0     3.4    23.1     1.7   -35.7     1.3
2010.7240   -11.0     3.5    22.6     1.7   -36.1     1.3
2010.7261   -10.5     3.4    22.9     1.7   -36.3     1.3
2010.7290    -7.6     3.5    23.1     1.9   -36.1     1.3
2010.7320    -4.1     3.9    22.3     1.9   -35.7     1.4
2010.7343   -12.6     3.5    22.4     1.7   -35.2     1.3
2010.7371   -11.0     3.5    21.9     1.8   -36.3     1.4
2010.7400   -17.5     3.7    21.6     1.9   -36.9     1.4
2010.7430   -13.2     3.5    22.4     1.8   -36.4     1.4
2010.7453   -10.2     3.4    21.8     1.7   -35.8     1.3
2010.7480    -6.3     3.4    22.5     1.7   -35.7     1.3
2010.7510   -12.0     3.4    22.7     1.7   -36.7     1.3
2010.7540   -10.6     3.4    23.8     1.7   -38.3     1.3
2010.7563   -10.0     3.4    23.1     1.7   -38.1     1.3
2010.7591    -7.9     3.4    22.6     1.7   -36.1     1.3
2010.7620    -6.6     3.4    22.7     1.8   -35.6     1.4
2010.7650    -7.3     3.6    24.4     1.8   -34.7     1.4
2010.7673   -11.2     3.4    25.3     1.7   -36.8     1.3
2010.7700   -19.2     3.5    24.1     1.8   -36.4     1.4
2010.7730   -13.0     3.5    21.9     1.7   -35.5     1.3
2010.7760   -18.6     3.4    22.7     1.7   -36.6     1.3
2010.7781    -9.0     3.6    23.3     1.8   -37.6     1.4
2010.7810    -5.3     3.7    20.7     1.9   -36.6     1.4
2010.7840    -8.4     3.3    22.3     1.7   -36.5     1.3
2010.7863   -11.7     3.3    21.8     1.7   -36.9     1.3
2010.7891    -7.1     3.5    21.4     1.7   -35.8     1.3
2010.7920   -12.3     3.5    22.3     1.8   -36.6     1.4
2010.7950    -6.7     3.6    20.7     1.8   -35.7     1.4
