% site name: LEFN
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.7740   -18.8     4.0    45.2     1.7   -62.4     1.2
2008.7770   -16.0     4.0    42.5     1.7   -63.2     1.2
2008.7800   -18.9     4.4    42.2     1.8   -64.5     1.3
2008.7823   -12.3     4.1    44.6     1.7   -63.7     1.2
2008.7851   -18.2     4.0    43.9     1.7   -62.1     1.2
2008.7880   -19.0     4.3    43.8     1.7   -62.0     1.2
2008.7910   -23.7     4.1    43.9     1.7   -62.7     1.2
2008.7933   -15.5     4.1    43.0     1.7   -62.6     1.2
2008.7960   -22.1     4.1    42.9     1.7   -64.1     1.2
2008.7990   -15.7     4.1    42.9     1.7   -62.1     1.2
2008.8020   -16.3     4.2    43.3     1.7   -63.1     1.2
2008.8041   -13.2     4.1    41.9     1.7   -63.6     1.2
2008.8070   -19.1     4.1    42.6     1.7   -62.2     1.2
2008.8100   -23.3     4.2    43.5     1.7   -63.3     1.2
2008.8124   -16.3     4.0    44.6     1.7   -61.6     1.2
2008.8151   -24.6     4.1    42.7     1.7   -62.7     1.2
2008.8180   -10.3     4.0    43.4     1.7   -61.7     1.2
2008.8210   -24.3     4.2    42.3     1.8   -62.4     1.3
2008.8233   -23.5     4.1    43.5     1.7   -63.1     1.2
2008.8260   -17.6     4.2    44.0     1.8   -62.2     1.3
2008.8290   -20.2     4.3    43.7     1.8   -61.7     1.3
2008.8320   -17.5     4.2    43.3     1.7   -61.7     1.2
2008.8343   -18.6     4.2    41.3     1.7   -60.2     1.2
2008.8371   -20.4     4.2    41.2     1.8   -61.5     1.3
2008.8400   -21.1     4.1    42.8     1.7   -61.4     1.2
2008.8430   -21.5     4.0    42.3     1.7   -60.5     1.2
2008.8453   -19.2     4.1    41.1     1.7   -62.1     1.2
2008.8480   -17.2     4.1    41.6     1.7   -60.1     1.2
2008.8510   -27.7     4.6    41.5     1.8   -61.8     1.2
2008.8540   -18.7     4.9    40.3     1.9   -61.5     1.3
2008.8563   -15.8     4.0    41.1     1.7   -61.8     1.2
2008.8590   -11.5     4.2    41.4     1.7   -60.5     1.2
2008.8620   -18.5     4.2    41.7     1.7   -60.4     1.2
2008.8650   -16.5     4.1    42.4     1.7   -60.1     1.2
2008.8671   -10.5     4.2    40.9     1.7   -62.0     1.2
2008.8700   -15.0     4.1    41.9     1.7   -61.2     1.2
2008.8730   -13.8     4.1    41.8     1.7   -61.3     1.2
2008.8753   -17.1     4.2    42.1     1.7   -60.4     1.2
2008.8781   -16.0     4.2    42.2     1.7   -60.8     1.2
2008.8810   -22.1     4.2    41.9     1.7   -59.3     1.2
2008.8840   -18.4     4.1    40.4     1.7   -61.1     1.2
2008.8863   -13.8     4.1    39.7     1.7   -60.5     1.2
2008.8891   -19.4     4.1    40.6     1.7   -60.5     1.2
2008.8920   -22.8     4.1    39.8     1.7   -59.3     1.2
2008.8950   -12.4     4.2    41.9     1.7   -60.1     1.2
2008.8973   -17.9     4.2    39.3     1.7   -59.9     1.2
2008.9001   -20.0     4.2    40.7     1.7   -59.9     1.2
2008.9030   -14.6     4.2    40.2     1.8   -60.1     1.3
2008.9060   -20.0     4.1    38.7     1.7   -60.5     1.2
2008.9083   -14.1     4.1    39.8     1.7   -60.1     1.2
2008.9110   -17.1     4.1    41.0     1.7   -61.8     1.2
2008.9140   -13.1     4.0    39.9     1.7   -60.4     1.2
2008.9170   -13.4     4.0    40.9     1.7   -60.1     1.2
2008.9191   -12.9     4.1    41.3     1.7   -59.2     1.2
2008.9220   -11.5     4.4    41.7     1.8   -57.2     1.3
2008.9250   -12.5     4.1    42.6     1.7   -58.6     1.2
2008.9273   -17.4     4.2    40.6     1.7   -58.9     1.2
2008.9301   -10.4     4.0    40.3     1.7   -59.3     1.2
2008.9330   -14.0     4.2    41.6     1.7   -60.1     1.2
2008.9360    -8.9     4.1    38.9     1.7   -58.2     1.2
2008.9383   -16.4     4.1    39.7     1.7   -59.6     1.2
2008.9410   -12.5     4.0    41.2     1.7   -60.9     1.2
2008.9440   -10.1     4.1    40.7     1.7   -61.0     1.2
2008.9470   -15.7     4.1    41.5     1.7   -60.4     1.2
2008.9493   -15.3     4.1    40.9     1.7   -57.9     1.2
2008.9521   -18.0     4.1    41.1     1.7   -58.5     1.2
2008.9550   -17.1     4.0    40.1     1.7   -60.0     1.2
2008.9580    -9.8     4.1    41.4     1.7   -59.4     1.2
2008.9603   -13.7     4.0    41.9     1.7   -59.6     1.2
2008.9630   -11.5     4.1    40.6     1.7   -59.5     1.2
2008.9660   -15.5     3.9    41.5     1.7   -58.2     1.2
2008.9690   -10.5     4.1    39.8     1.7   -57.7     1.2
2008.9713   -17.1     4.0    39.8     1.7   -59.5     1.2
2008.9740   -18.6     4.1    40.7     1.7   -58.5     1.2
2008.9770   -20.4     4.0    39.7     1.7   -59.8     1.2
2008.9794   -14.2     4.0    41.7     1.7   -58.5     1.2
2008.9821   -14.9     4.0    42.8     1.7   -58.1     1.2
2008.9850   -13.2     4.1    42.0     1.7   -57.6     1.2
2008.9880   -21.0     4.0    41.9     1.7   -58.2     1.2
2008.9903   -23.6     4.0    42.3     1.7   -59.2     1.2
2008.9931   -21.7     4.0    41.1     1.7   -58.3     1.2
2008.9960   -25.5     4.1    38.3     1.7   -57.5     1.2
2008.9990   -17.0     4.1    40.2     1.7   -57.9     1.2
2009.0013   -21.2     4.3    39.3     1.7   -58.3     1.2
2009.0041   -25.2     4.2    41.6     1.7   -58.1     1.2
2009.0070   -17.1     4.3    40.8     1.8   -58.0     1.3
2009.0100   -19.1     4.1    39.8     1.7   -59.7     1.2
2009.0123   -14.7     4.2    39.5     1.7   -57.2     1.2
2009.0151   -17.5     4.2    40.3     1.7   -58.4     1.2
2009.0180   -23.7     4.2    40.5     1.7   -55.5     1.2
2009.0210   -15.0     4.1    42.1     1.7   -56.5     1.2
2009.0233   -15.5     4.2    41.7     1.7   -56.2     1.2
2009.0260   -10.4     4.2    40.4     1.7   -55.7     1.2
2009.0290   -14.4     4.2    42.0     1.7   -57.1     1.2
2009.0314   -17.3     4.1    39.9     1.7   -57.5     1.2
2009.0341   -17.2     4.2    40.2     1.7   -57.6     1.2
2009.0370   -28.7     4.2    38.9     1.7   -57.7     1.2
2009.0400   -25.2     4.1    42.0     1.7   -56.0     1.2
2009.0423   -22.5     4.1    42.0     1.7   -57.8     1.2
2009.0451   -14.4     4.2    41.2     1.7   -57.3     1.2
2009.0480   -12.7     4.2    40.5     1.7   -56.0     1.2
2009.0510   -17.5     4.2    39.7     1.7   -57.0     1.2
2009.0533   -28.4     4.2    40.6     1.7   -56.6     1.2
2009.0561   -18.1     4.2    40.2     1.7   -55.9     1.2
2009.0590   -20.3     4.2    39.6     1.7   -55.4     1.2
2009.0620   -16.2     4.2    39.7     1.7   -55.5     1.2
2009.0643   -14.9     4.2    37.9     1.7   -55.2     1.2
2009.0671   -17.3     4.0    38.1     1.7   -55.7     1.2
2009.0700   -13.8     4.1    38.3     1.7   -56.5     1.2
2009.0730   -16.4     4.3    39.2     1.7   -57.4     1.2
2009.0753   -13.4     4.1    40.4     1.7   -55.3     1.2
2009.0780    -7.2     4.1    39.0     1.7   -55.7     1.2
2009.0810   -10.3     4.1    40.2     1.7   -56.1     1.2
2009.0834   -17.5     3.9    39.5     1.7   -56.0     1.2
2009.0861   -15.9     4.0    40.8     1.7   -56.2     1.2
2009.0890   -18.9     4.0    40.3     1.7   -56.0     1.2
2009.0920   -16.5     4.0    40.5     1.7   -56.3     1.2
2009.0944   -18.4     4.0    39.0     1.7   -55.5     1.2
2009.0971   -17.2     4.2    39.0     1.7   -57.3     1.2
2009.1000   -11.7     4.1    38.2     1.7   -56.8     1.2
2009.1030    -6.2     4.0    38.8     1.7   -57.5     1.2
2009.1053    -5.1     4.0    38.7     1.7   -56.8     1.2
2009.1081    -5.2     4.0    37.8     1.7   -55.4     1.2
2009.1110   -13.9     3.9    38.7     1.7   -54.9     1.2
2009.1140   -11.3     4.0    38.6     1.7   -55.6     1.2
2009.1164   -19.0     4.1    39.1     1.7   -55.9     1.2
2009.1191   -18.9     4.1    39.5     1.7   -55.6     1.2
2009.1220   -14.4     4.1    38.4     1.7   -54.0     1.2
2009.1250   -17.3     4.1    38.4     1.7   -55.4     1.2
2009.1273   -15.0     4.0    39.5     1.7   -55.9     1.2
2009.1300   -10.4     4.1    39.8     1.7   -55.4     1.2
2009.1330   -17.8     4.0    40.3     1.7   -56.1     1.2
2009.1354   -14.2     4.1    39.2     1.7   -54.4     1.2
2009.1383   -19.3     4.1    38.4     1.7   -54.9     1.2
2009.1410   -20.8     4.2    39.2     1.7   -54.8     1.2
2009.1440   -25.3     4.1    37.5     1.7   -56.8     1.2
2009.1464   -25.9     4.2    37.0     1.7   -56.7     1.2
2009.1491   -19.9     4.2    38.3     1.7   -55.3     1.2
2009.1520   -20.3     4.2    39.9     1.7   -55.3     1.2
2009.1550   -23.7     4.3    39.5     1.7   -57.5     1.2
2009.1573   -25.5     4.8    39.4     1.8   -56.6     1.3
2009.1601   -21.0     4.3    39.2     1.8   -55.3     1.3
2009.1630   -19.8     4.1    39.1     1.7   -55.6     1.2
2009.1660   -14.8     4.1    40.0     1.7   -55.6     1.2
2009.1684   -19.1     4.0    39.4     1.7   -55.1     1.2
2009.1711   -22.5     4.2    37.9     1.8   -55.3     1.3
2009.1740   -21.3     4.0    39.1     1.7   -54.7     1.2
2009.1770   -20.3     4.1    38.7     1.7   -55.5     1.2
2009.1793   -15.2     4.1    38.7     1.7   -55.2     1.2
2009.1821   -21.6     4.1    37.7     1.7   -55.8     1.2
2009.1850   -21.4     4.1    37.3     1.7   -55.5     1.2
2009.1874   -22.3     4.0    37.1     1.7   -55.1     1.2
2009.1903   -22.1     4.1    36.9     1.7   -54.5     1.2
2009.1930   -19.7     4.3    39.6     1.8   -54.6     1.3
2009.1960   -17.4     4.1    37.1     1.8   -55.3     1.2
2009.1984   -21.5     4.1    38.1     1.7   -54.1     1.2
2009.2011   -20.3     4.0    39.2     1.7   -54.3     1.2
2009.2040   -19.7     4.0    37.4     1.7   -55.5     1.2
2009.2070   -20.7     3.9    37.2     1.7   -55.3     1.2
2009.2093   -26.1     4.1    36.5     1.7   -56.2     1.2
2009.2121   -23.6     4.0    36.2     1.7   -56.0     1.2
2009.2150   -19.9     4.0    37.5     1.7   -54.5     1.2
2009.2180   -19.4     4.0    35.8     1.7   -54.9     1.2
2009.2204   -19.7     4.1    35.5     1.7   -54.9     1.2
2009.2231   -19.4     4.1    34.9     1.7   -55.1     1.2
2009.2260   -18.7     4.0    36.6     1.7   -54.7     1.2
