% site name: KELY
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
1996.2160   -23.5     4.2   184.4    29.1  -118.8     4.1
1996.2402   -17.8    28.2   178.3     5.2  -112.0     3.7
1996.2430   -10.3     9.0   179.7     3.6  -116.1     3.5
1996.2460   -14.2     4.7   176.1     3.5  -116.5     3.2
1996.2490   -20.1     6.1   175.2     3.4  -113.8     2.7
1996.2512   -75.3     5.6   179.7     2.9  -120.5     3.4
1996.2620   -17.3     5.2   177.8    12.8  -117.8     7.5
1996.2650   -15.8     4.2   179.4     6.5  -117.5     2.8
1996.2680   -18.8     5.8   179.3     3.0  -123.4     3.3
1996.2703   -20.3    20.3   177.4     3.4  -119.7     2.6
1996.2730   -26.1    14.4   179.7     2.7  -120.0     2.3
1996.2760   -17.9     4.3   177.6     2.5  -119.3     2.8
1996.2790   -24.7     5.0   178.2     3.2  -119.2     2.3
1996.2812   -20.1     3.9   180.8     2.5  -122.6     2.5
1996.2840   -20.4     3.5   180.7     2.9  -116.8     2.4
1996.2870   -14.7     4.4   179.0     2.6  -115.9     2.5
1996.2900   -20.8     3.4   178.7     2.7  -119.2     3.2
1996.2923   -19.5     3.9   185.2     3.7  -120.8     2.5
1996.2950   -42.8     3.6   172.3     2.8  -113.2     2.9
1996.2980    -3.2     3.7   186.1     3.2  -120.6     2.4
1996.3010   -18.8     5.2   177.6     2.8  -120.1     3.4
1996.3032   -15.5     3.8   177.8     6.3  -119.3     5.2
1996.3060   -13.1     4.1   176.4     5.5  -120.9     5.8
1996.3090   -21.7     3.8   175.7     9.9  -116.9     2.6
1996.3114   -24.6     5.8   174.8     3.0  -117.7     2.6
1996.3142   -26.6     9.2   180.0     3.0  -115.7     2.6
1996.3170   -18.1     8.6   180.5     3.0  -116.0     2.4
1996.3200   -24.8     3.8   178.0     2.6  -121.4     2.5
1996.3223   -28.3     3.9   176.5     2.9  -116.4     2.5
1996.3250   -23.4     4.0   175.7     3.0  -116.1     2.6
1996.3280   -17.1     3.6   176.0     2.8  -118.1     2.5
1996.3310   -18.7     3.8   178.2     2.9  -118.6     2.2
1996.3332    -6.7     3.8   176.2     2.5  -119.6     2.3
1996.3360   -22.4     3.8   176.6     2.6  -119.2     2.2
1996.3390   -18.3     3.9   174.4     2.5  -119.8     2.5
1996.3420   -25.7     3.5   177.0     2.8  -118.7     2.3
1996.3443   -22.8     3.5   174.3     2.7  -118.7     2.2
1996.3470   -19.8     3.5   176.2     2.5  -116.2     2.3
1996.3500   -11.8     3.7   173.4     2.7  -116.2     2.4
1996.3530   -18.8     3.6   177.3     2.8  -117.6     2.3
1996.3552   -16.5     3.4   176.8     2.6  -118.4     2.3
1996.3580   -19.9     3.6   174.6     2.7  -117.8     2.3
1996.3610   -36.2     3.7   172.5     2.6  -117.6     2.6
1996.3634   -17.3     3.4   173.8     2.9  -118.2     2.7
1996.3662   -24.2     3.6   177.8     3.0  -115.0     2.7
1996.3720   -21.0     3.5   174.0     3.0  -117.2     3.3
1996.3743   -23.3     4.1   180.2     3.4  -121.5     2.4
1996.3770   -26.4     4.4   178.5     2.7  -114.9     3.3
1996.3800   -27.5     4.0   176.2     3.5  -118.6     4.8
1996.3830   -23.2     5.1   176.2     5.1  -118.6     3.0
1996.3853   -22.4     3.5   172.7     3.5  -114.9     2.4
1996.3880   -22.6     4.9   177.7     2.8  -118.0     2.3
1996.3910   -26.7     6.5   175.3     2.6  -118.6     2.8
1996.3940   -21.3     4.9   173.9     3.2  -116.0     2.7
1996.3962   -23.9     3.8   174.3     3.0  -116.6     2.4
1996.3990   -12.9     3.5   171.9     2.8  -118.4     2.8
1996.4020   -18.8     4.0   174.2     3.0  -119.5     2.4
1996.4050   -17.7     4.3   176.4     2.6  -115.9     2.4
1996.4073   -16.9     3.7   175.1     2.6  -116.7     2.4
1996.4100   -11.2     4.1   175.6     2.8  -120.1     2.4
1996.4130   -22.2     3.6   174.3     2.7  -119.3     2.7
1996.4160   -23.1     3.6   172.3     3.2  -115.6     2.3
1996.4182   -19.6     3.8   176.2     2.7  -117.5     2.3
1996.4210   -21.8     3.5   175.9     2.6  -118.6     2.4
1996.4240   -23.2     4.3   174.6     2.7  -116.6     2.4
1996.4263   -21.6     3.5   175.0     2.9  -115.2     2.2
1996.4291   -23.7     3.5   180.7     2.6  -119.4     2.2
1996.4320   -25.3     3.5   175.5     2.6  -116.1     2.3
1996.4373   -23.8     4.0   174.0     2.6  -115.7     2.3
1996.4400   -29.8     3.5   176.6     2.6  -118.0     2.9
1996.4430   -26.5     3.5   176.3     3.5  -117.8     2.4
1996.4460   -24.9     3.5   173.2     2.7  -115.3     2.3
1996.4510   -21.0     3.5   173.3     2.8  -115.5     2.2
1996.4540   -28.6     4.7   173.1     2.7  -114.4     2.8
1996.4570   -24.5     3.5   174.4     3.1  -115.2     2.5
1996.4593   -28.0     3.5   172.5     2.8  -116.8     2.6
1996.4620   -34.5     3.4   171.0     2.9  -115.2     2.4
1996.4650   -38.5     4.3   172.1     2.8  -118.3     2.3
1996.4680   -21.0     3.8   174.7     2.6  -114.8     2.3
1996.4702   -25.8     4.0   172.3     2.7  -115.8     2.5
1996.4730   -28.7     3.8   173.1     2.8  -113.3     2.9
1996.4760   -22.8     3.5   174.0     3.2  -116.7     4.9
1996.4783   -26.7     3.7   172.6     5.1  -116.5     2.3
1996.4812   -20.5     4.0   173.9     2.6  -112.8     2.2
1996.4840   -31.1     4.5   174.6     2.5  -115.3     2.3
1996.4870   -24.1     8.8   173.9     2.6  -116.3     2.2
1996.4893   -19.0     3.5   172.3     2.5  -115.3     2.6
1996.4920   -19.6     3.5   172.7     2.8  -116.5     2.5
1996.4950   -15.9     3.5   174.9     2.7  -114.1     2.7
1996.4980   -24.3     3.5   173.7     3.0  -118.1     2.8
1996.5002   -31.2     3.9   172.7     3.2  -114.6     2.4
1996.5030   -22.5     3.6   174.1     2.6  -119.3     2.7
1996.5060    -5.0     4.2   174.3     3.0  -113.1     2.4
1996.5090   -26.8     4.6   173.1     2.6  -116.0     2.7
1996.5113   -25.2     3.6   174.9     3.3  -116.5     2.6
1996.5140   -23.7     4.2   173.2     3.0  -116.8     3.5
1996.5170   -19.6     3.6   172.9     5.0  -115.8     2.6
1996.5200   -24.0     4.4   174.9     3.0  -115.8     2.7
1996.5222   -26.8     4.1   173.2     3.0  -113.4     2.2
1996.5250   -26.3     7.0   180.2     2.5  -114.4     2.2
1996.5280   -23.4     3.9   176.2     2.5  -116.8     2.6
1996.5310   -24.9     4.5   172.1     2.7  -116.3     2.5
1996.5332   -29.3     3.5   172.8     3.0  -118.2     2.6
1996.5360   -25.9     3.5   175.3     3.6  -117.0     2.4
