% site name: KMOR
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2007.9420   -29.3     3.8    79.8     1.7   -30.1     1.7
2007.9450   -24.3     3.7    80.1     1.7   -28.6     1.6
2007.9472   -35.0     3.7    82.0     1.7   -30.5     1.6
2007.9500   -29.6     3.7    82.2     1.7   -30.7     1.6
2007.9530   -27.9     3.7    82.6     1.7   -29.2     1.6
2007.9554   -31.6     3.7    81.6     1.7   -29.0     1.6
2007.9582   -36.6     3.7    83.0     1.7   -28.7     1.6
2007.9610   -37.7     3.7    82.7     1.7   -29.3     1.6
2007.9640   -39.1     3.7    82.2     1.7   -28.0     1.6
2007.9670   -29.4     3.7    80.9     1.7   -26.8     1.6
2007.9692   -32.2     3.7    81.1     1.7   -28.8     1.6
2007.9720   -27.1     3.8    79.9     1.7   -27.9     1.7
2007.9750   -30.0     3.7    79.9     1.7   -28.5     1.6
2007.9774   -26.5     3.7    79.8     1.7   -28.3     1.6
2007.9802   -20.4     3.7    79.4     1.7   -26.5     1.6
2007.9830   -25.0     3.7    79.9     1.7   -26.9     1.6
2007.9860   -31.6     3.7    80.2     1.7   -27.5     1.6
2007.9884   -22.6     3.8    79.9     1.7   -27.5     1.7
2007.9910   -26.1     3.8    79.3     1.7   -27.8     1.7
2007.9940   -34.1     3.8    78.7     1.7   -27.1     1.7
2007.9970   -26.8     3.8    78.1     1.7   -27.2     1.7
2007.9992   -35.4     3.7    77.6     1.7   -26.2     1.6
2008.0020   -24.0     3.7    75.0     1.7   -26.7     1.6
2008.0050   -17.2     3.7    74.6     1.7   -25.3     1.6
2008.0074   -24.1     3.7    76.7     1.7   -25.9     1.6
2008.0102   -25.0     3.6    75.8     1.7   -26.2     1.6
2008.0130   -23.9     3.7    76.6     1.7   -25.0     1.6
2008.0160   -27.1     3.7    76.1     1.7   -26.4     1.6
2008.0190   -25.2     3.6    75.8     1.7   -25.8     1.6
2008.0212   -25.6     3.7    74.1     1.7   -25.9     1.6
2008.0240   -24.2     3.7    74.2     1.7   -25.6     1.6
2008.0270   -26.1     3.6    75.6     1.7   -25.9     1.6
2008.0294   -26.9     3.6    74.7     1.7   -24.8     1.6
2008.0322   -27.8     3.7    75.2     1.7   -25.1     1.6
2008.0350   -22.9     3.6    73.7     1.7   -24.4     1.6
2008.0380   -29.7     3.6    74.7     1.7   -24.5     1.6
2008.0404   -26.1     3.7    74.6     1.7   -25.1     1.6
2008.0430   -26.3     3.8    73.8     1.7   -25.0     1.7
2008.0460   -28.8     3.8    73.1     1.7   -25.9     1.7
2008.0490   -29.4     3.8    72.8     1.7   -26.2     1.7
2008.0512   -24.1     3.7    73.1     1.7   -25.9     1.6
2008.0540   -32.7     3.7    72.2     1.7   -28.0     1.6
2008.0570   -29.1     3.7    72.8     1.7   -27.5     1.6
2008.0594   -29.5     3.7    74.0     1.7   -29.6     1.6
2008.0622   -24.1     3.7    75.1     1.7   -24.7     1.6
2008.0650   -23.6     3.7    74.0     1.7   -23.0     1.6
2008.0680   -20.2     3.7    75.6     1.7   -23.6     1.6
2008.0710   -28.1     3.7    75.2     1.7   -23.9     1.6
2008.0732   -38.6     3.8    75.1     1.7   -23.6     1.7
2008.0760   -31.2     3.7    75.9     1.7   -24.6     1.6
2008.0790   -31.3     3.9    78.2     1.7   -24.9     1.8
2008.0820   -32.7     3.9    74.5     1.7   -24.7     1.7
2008.0842   -26.7     3.7    73.9     1.7   -25.5     1.6
2008.0870   -24.8     3.7    74.2     1.7   -25.8     1.6
2008.0900   -23.8     3.7    72.4     1.7   -24.6     1.6
2008.0924   -22.3     3.7    73.1     1.7   -25.7     1.6
2008.0950   -27.7     3.7    72.6     1.7   -24.5     1.6
2008.0980   -28.4     3.8    72.9     1.7   -24.9     1.7
2008.1010   -31.2     3.7    74.0     1.7   -24.1     1.6
2008.1033   -27.4     3.7    73.6     1.7   -23.3     1.6
2008.1060   -29.9     3.7    73.6     1.7   -23.8     1.6
2008.1090   -36.0     3.7    73.2     1.7   -24.2     1.6
2008.1120   -27.1     3.8    74.1     1.7   -23.9     1.7
2008.1142   -28.1     3.7    74.4     1.7   -22.6     1.6
2008.1170   -26.0     3.7    73.8     1.7   -23.8     1.6
2008.1200   -24.3     3.7    72.7     1.7   -24.9     1.6
2008.1230   -23.4     3.7    73.5     1.7   -25.4     1.6
2008.1252   -26.6     3.7    74.5     1.7   -24.2     1.6
2008.1280   -21.8     3.7    74.4     1.7   -24.2     1.6
2008.1310   -17.9     3.7    73.6     1.7   -24.7     1.6
2008.1340   -20.2     3.7    74.5     1.7   -23.2     1.6
2008.1362   -17.0     3.7    71.4     1.7   -23.6     1.6
2008.1390   -24.1     3.7    72.6     1.7   -23.2     1.6
2008.1420   -16.7     3.7    74.8     1.7   -23.1     1.6
2008.1444   -22.0     3.7    73.8     1.7   -25.9     1.6
2008.1472   -19.1     3.7    73.2     1.7   -25.7     1.6
2008.1500   -21.1     3.6    74.3     1.7   -24.8     1.6
2008.1530   -17.9     3.6    72.8     1.7   -25.0     1.6
2008.1553   -20.6     3.7    72.1     1.7   -25.4     1.6
2008.1580   -21.1     3.7    73.4     1.7   -25.4     1.6
2008.1610   -25.5     3.7    71.7     1.7   -24.8     1.6
2008.1640   -26.9     3.7    71.5     1.7   -24.7     1.6
2008.1662   -21.7     3.7    73.8     1.7   -25.4     1.6
2008.1690   -20.7     3.7    71.7     1.7   -23.9     1.6
2008.1720   -24.9     3.7    70.7     1.7   -23.3     1.6
2008.1750   -24.3     3.7    70.7     1.7   -22.5     1.6
2008.1772   -24.1     3.7    70.2     1.7   -23.6     1.6
2008.1800   -26.1     3.7    70.3     1.7   -24.3     1.6
2008.1830   -16.9     7.2    71.4     2.6   -25.5     2.6
2008.1860   -22.2     3.8    69.8     1.7   -23.5     1.7
2008.1882   -22.5     3.8    68.9     1.7   -23.6     1.7
