% site name: VFDG
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2009.8720   -27.1     3.6    44.5     1.9   -63.2     1.5
2009.8750   -28.2     3.5    43.9     1.9   -62.5     1.5
2009.8774   -25.1     3.4    46.8     1.9   -60.9     1.5
2009.8802   -22.7     3.4    45.3     1.9   -63.3     1.4
2009.8830   -23.6     3.4    45.7     1.9   -62.6     1.4
2009.8860   -24.8     3.4    46.7     1.9   -59.9     1.5
2009.8884   -27.1     3.3    45.0     1.9   -62.4     1.5
2009.8912   -27.0     3.4    45.2     1.9   -62.2     1.4
2009.8940   -22.3     3.4    45.2     1.9   -61.9     1.4
2009.8970   -26.3     3.3    44.6     1.9   -61.4     1.5
2009.8994   -30.0     3.6    44.5     1.9   -61.9     1.5
2009.9020   -29.2     3.5    45.7     1.9   -61.3     1.6
2009.9050   -24.3     3.4    45.5     1.9   -60.0     1.5
2009.9080   -24.3     3.3    46.4     1.8   -61.7     1.4
2009.9102   -19.6     3.4    45.6     1.9   -60.9     1.5
2009.9130   -24.5     3.4    45.2     1.9   -60.9     1.5
2009.9160   -23.1     3.3    45.5     1.9   -62.3     1.5
2009.9184   -26.0     3.3    44.8     1.9   -63.4     1.5
2009.9212   -24.7     3.3    44.0     1.8   -61.8     1.4
2009.9240   -27.2     3.3    45.7     1.9   -59.5     1.5
2009.9270   -20.5     3.3    45.0     1.9   -59.0     1.5
2009.9294   -25.5     3.4    44.7     1.9   -59.2     1.5
2009.9322   -29.4     3.4    43.9     1.9   -62.0     1.5
2009.9350   -29.2     3.4    44.8     1.9   -61.7     1.5
2009.9380   -27.7     3.3    46.3     1.8   -61.8     1.4
2009.9410   -27.9     3.3    46.3     1.9   -60.9     1.5
2009.9432   -29.3     3.2    45.4     1.8   -61.5     1.4
2009.9460   -32.3     3.3    45.0     1.9   -60.9     1.5
2009.9490   -22.9     3.3    43.6     1.9   -60.2     1.5
2009.9514   -29.4     3.3    43.8     1.9   -61.5     1.5
2009.9541   -29.4     3.3    44.7     1.9   -61.4     1.5
2009.9570   -30.4     3.3    43.6     1.9   -62.0     1.5
2009.9600   -29.4     3.4    43.5     1.9   -65.2     1.5
2009.9624   -30.6     3.4    46.3     1.9   -60.6     1.5
2009.9650   -28.2     3.3    45.7     1.9   -57.9     1.5
2009.9680   -26.1     3.5    46.8     1.9   -60.9     1.5
2009.9710   -29.6     3.4    44.8     1.9   -60.3     1.4
2009.9732   -19.5     3.4    43.7     1.9   -59.1     1.5
2009.9760   -27.7     3.4    43.9     1.9   -60.9     1.5
2009.9790   -22.8     3.5    44.1     1.9   -60.9     1.6
2009.9814   -23.7     3.3    43.3     1.9   -62.2     1.5
2009.9842   -28.3     3.4    44.0     1.9   -61.3     1.5
2009.9870   -27.3     3.3    44.5     1.9   -60.1     1.5
2009.9900   -30.6     3.3    43.4     1.9   -60.9     1.5
2009.9930   -23.1     3.3    43.3     1.8   -58.1     1.4
2009.9952   -31.3     3.3    43.4     1.9   -59.2     1.5
2009.9980   -24.7     3.3    42.5     1.9   -57.8     1.5
2010.0010   -33.8     3.4    41.8     1.9   -56.9     1.5
2010.0034   -30.9     3.3    42.1     1.9   -58.6     1.5
2010.0062   -35.6     3.3    42.6     1.9   -60.3     1.5
2010.0090   -28.8     3.4    43.7     1.9   -57.2     1.5
2010.0120   -29.8     3.3    42.3     1.9   -56.5     1.5
2010.0144   -31.4     3.3    43.2     1.9   -59.2     1.5
2010.0170   -32.3     3.3    43.5     1.9   -58.3     1.5
2010.0200   -32.6     3.3    42.3     1.9   -58.3     1.5
2010.0230   -20.8     3.4    49.9     1.9   -53.0     1.5
2010.0252   -13.5     3.3    48.9     1.8   -55.1     1.4
2010.0280   -20.4     3.4    48.3     1.9   -59.5     1.5
2010.0310    -7.3     3.5    44.5     1.9   -57.3     1.5
2010.0334   -23.3     3.4    44.5     1.9   -56.8     1.5
2010.0362   -22.8     3.7    44.1     2.0   -58.4     1.6
2010.0390   -25.2     3.5    43.5     1.9   -56.9     1.5
2010.0420   -26.9     3.4    44.2     1.9   -59.1     1.4
2010.0450   -22.4     3.3    45.0     1.9   -58.8     1.5
2010.0472   -27.0     3.3    44.7     1.9   -60.8     1.5
2010.0500   -26.9     3.2    44.7     1.9   -62.0     1.5
2010.0530   -27.2     3.4    44.5     1.9   -58.0     1.5
2010.0554   -30.8     3.7    44.9     1.9   -57.5     1.5
2010.0582   -30.3     3.4    45.1     1.9   -57.8     1.5
2010.0610   -31.5     3.3    45.6     1.8   -57.8     1.4
2010.0640   -28.9     3.5    44.7     1.9   -57.2     1.6
2010.0664   -26.3     3.7    44.1     1.9   -56.4     1.5
2010.0690   -26.1     3.3    43.2     1.9   -59.0     1.5
2010.0720   -29.3     3.4    42.2     1.9   -58.5     1.5
2010.0750   -26.5     3.3    42.3     1.9   -56.9     1.5
2010.0772   -30.0     3.5    44.0     1.9   -58.4     1.6
2010.0800   -29.0     3.3    42.7     1.9   -58.1     1.5
2010.0830   -31.4     3.5    43.0     1.9   -55.8     1.6
2010.0860   -26.4     3.6    43.6     1.9   -55.6     1.5
2010.0882   -22.8     3.5    44.6     1.9   -56.6     1.5
2010.0910   -26.6     3.7    43.9     1.9   -56.7     1.5
2010.0940   -29.4     3.4    42.9     1.9   -57.7     1.4
2010.0970   -28.8     3.6    44.0     1.9   -56.7     1.5
2010.0992   -33.3     3.4    43.1     1.9   -57.1     1.4
2010.1020   -38.5     3.6    41.5     1.9   -57.2     1.5
2010.1050   -37.9     3.4    41.8     1.9   -57.5     1.4
2010.1080   -35.6     3.5    42.7     1.9   -57.6     1.5
2010.1102   -28.7     3.5    43.5     1.9   -56.8     1.5
2010.1130   -25.7     3.6    45.3     1.9   -56.6     1.5
2010.1160   -28.9     3.5    41.6     1.9   -59.7     1.5
2010.1184   -28.3     3.6    44.5     1.9   -56.7     1.5
2010.1210   -32.8     3.6    43.3     1.9   -57.0     1.5
2010.1240   -33.3     3.5    42.6     1.9   -57.3     1.5
2010.1270   -41.4     4.1    42.1     2.1   -59.0     1.6
2010.1293   -29.5     3.8    41.5     1.9   -58.6     1.6
2010.1320   -28.4     3.6    41.8     1.9   -60.2     1.5
2010.1350   -28.0     3.6    41.4     1.9   -58.5     1.5
2010.1380   -28.5     3.4    42.3     1.9   -58.6     1.5
2010.1402   -27.7     3.3    41.5     1.9   -58.3     1.5
2010.1430   -31.2     3.3    39.6     1.9   -57.8     1.5
2010.1460   -29.8     3.8    41.8     1.9   -57.7     1.6
