% site name: UPVK
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2007.6900   -32.2     3.2    80.8     1.8   -36.4     1.9
2007.6930   -29.8     3.2    81.4     1.8   -38.2     1.9
2007.6954   -25.7     3.1    81.0     1.8   -36.7     1.9
2007.6982   -37.0     3.2    79.6     1.8   -39.5     1.9
2007.7010   -33.9     3.1    81.4     1.8   -37.2     1.9
2007.7040   -31.6     3.1    79.7     1.8   -36.7     1.9
2007.7064   -24.3     3.1    81.1     1.8   -37.8     1.9
2007.7091   -29.0     3.2    80.7     1.8   -35.5     1.9
2007.7120   -36.6     3.1    79.7     1.8   -38.4     1.9
2007.7150   -31.4     3.1    79.9     1.8   -38.2     1.9
2007.7172   -30.1     3.1    80.7     1.8   -37.0     1.9
2007.7200   -27.6     3.1    80.4     1.8   -35.9     1.9
2007.7230   -26.1     3.1    79.5     1.8   -36.7     1.9
2007.7254   -27.3     3.1    79.7     1.8   -35.2     1.9
2007.7282   -27.7     3.2    80.0     1.8   -37.0     1.9
2007.7310   -31.4     3.2    80.4     1.8   -37.1     1.9
2007.7340   -27.3     3.3    79.8     1.8   -35.7     1.9
2007.7364   -29.1     3.2    79.2     1.8   -35.3     1.9
2007.7392   -29.0     3.1    78.3     1.8   -36.3     1.9
2007.7420   -28.0     3.1    79.0     1.8   -34.5     1.9
2007.7450   -27.7     3.3    78.8     1.8   -36.4     2.0
2007.7474   -30.1     3.2    81.2     1.8   -35.8     1.9
2007.7502   -27.0     3.3    80.9     1.8   -35.6     1.9
2007.7530   -28.2     3.2    79.4     1.8   -37.0     1.9
2007.7560   -25.3     3.2    80.3     1.8   -34.6     1.9
2007.7584   -29.4     3.2    80.5     1.8   -34.7     1.9
2007.7611   -41.0     3.2    80.0     1.8   -38.0     1.9
2007.7640   -32.7     3.1    78.9     1.8   -36.5     1.9
2007.7670   -28.7     3.1    80.7     1.8   -35.0     1.9
2007.7692   -30.4     3.1    80.0     1.8   -35.3     1.9
2007.7720   -29.6     3.2    80.0     1.8   -34.5     1.9
2007.7750   -32.6     3.2    78.5     1.8   -33.4     1.9
2007.7774   -34.6     3.2    78.8     1.8   -35.5     1.9
2007.7802   -28.9     3.1    78.9     1.8   -35.2     1.9
2007.7830   -27.7     3.1    79.8     1.8   -35.3     1.9
2007.7860   -28.7     3.1    79.5     1.8   -36.0     1.9
2007.7884   -28.2     3.1    78.0     1.8   -36.5     1.9
2007.7912   -31.6     3.2    79.0     1.8   -35.7     1.9
2007.7940   -32.2     3.1    78.9     1.8   -35.5     1.9
2007.7970   -28.7     3.1    78.0     1.8   -35.7     1.9
2007.8000   -27.4     3.2    76.8     1.8   -36.8     1.9
2007.8022   -26.8     3.3    79.0     1.9   -34.8     2.0
2007.8050   -30.7     3.3    78.6     1.8   -35.5     1.9
2007.8080   -28.8     3.2    78.7     1.8   -34.5     1.9
2007.8104   -24.0     3.2    79.1     1.8   -32.5     1.9
2007.8131   -26.0     3.2    79.0     1.8   -33.8     1.9
2007.8160   -22.3     3.1    79.2     1.8   -33.6     1.9
2007.8190   -26.3     3.2    78.7     1.8   -33.8     1.9
2007.8214   -26.0     3.3    79.2     1.9   -35.0     2.0
2007.8240   -28.0     3.2    78.7     1.8   -34.2     1.9
2007.8270   -26.1     3.1    77.8     1.8   -34.1     1.9
2007.8300   -25.0     3.1    78.4     1.8   -34.6     1.9
2007.8322   -25.0     3.1    77.7     1.8   -35.7     1.9
2007.8350   -31.8     3.1    79.4     1.8   -35.7     1.9
2007.8380   -28.4     3.1    78.8     1.8   -35.8     1.9
2007.8404   -32.4     3.1    78.2     1.8   -35.7     1.9
2007.8432   -29.5     3.1    77.0     1.8   -34.1     1.9
2007.8460   -30.7     3.1    77.0     1.8   -35.2     1.9
2007.8490   -33.6     3.1    76.6     1.8   -36.2     1.9
2007.8514   -32.6     3.0    76.5     1.8   -36.5     1.9
2007.8542   -30.8     3.1    77.2     1.8   -33.7     1.9
2007.8570   -29.8     3.1    78.2     1.8   -36.1     1.9
2007.8600   -27.1     3.1    79.9     1.8   -35.5     1.9
2007.8624   -23.7     3.1    79.5     1.8   -35.4     1.9
2007.8652   -28.7     3.1    79.8     1.8   -36.2     1.9
2007.8680   -28.4     3.0    78.4     1.8   -34.5     1.9
2007.8710   -25.8     3.3    77.5     1.8   -34.5     1.9
2007.8734   -25.7     3.2    77.4     1.8   -35.4     1.9
2007.8760   -22.9     3.2    77.3     1.8   -35.3     1.9
2007.8790   -25.9     3.2    78.5     1.8   -34.2     1.9
2007.8820   -36.2     3.1    79.7     1.8   -35.5     1.9
2007.8842   -35.8     3.0    79.3     1.8   -36.6     1.9
2007.8870   -36.1     3.1    77.2     1.8   -37.9     1.9
2007.8900   -28.0     3.3    77.0     1.8   -37.4     1.9
2007.8924   -33.7     3.1    76.9     1.8   -38.6     1.9
2007.8952   -28.0     3.2    77.0     1.8   -36.6     1.9
2007.8980   -24.9     3.2    77.9     1.8   -36.2     1.9
2007.9010   -24.5     3.2    78.3     1.8   -35.2     1.9
2007.9034   -22.4     3.3    77.2     1.8   -37.2     1.9
2007.9062   -25.8     3.3    77.2     1.9   -37.3     2.0
2007.9090   -23.4     3.1    78.1     1.8   -35.7     1.9
2007.9120   -26.7     3.1    77.6     1.8   -34.4     1.9
2007.9144   -26.5     3.1    77.2     1.8   -35.4     1.9
2007.9172   -29.1     3.1    77.8     1.8   -34.4     1.9
