% site name: LYNS
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2007.9281   -32.3     2.9    59.5     2.1   -60.0     1.7
2007.9310   -30.9     2.8    59.3     2.0   -58.7     1.6
2007.9340   -28.9     2.8    57.8     2.1   -58.4     1.7
2007.9362   -32.1     2.8    58.7     1.9   -57.3     1.7
2007.9390   -33.1     2.8    57.7     2.1   -59.1     1.7
2007.9420   -32.9     2.8    55.3     2.1   -57.0     1.7
2007.9450   -35.0     2.9    60.0     2.1   -59.4     1.7
2007.9472   -36.3     2.9    57.3     2.1   -59.1     1.7
2007.9500   -37.5     2.8    58.3     2.1   -61.5     1.7
2007.9530   -39.5     2.8    59.4     2.1   -55.9     1.7
2007.9554   -33.8     2.8    59.2     2.1   -60.3     1.7
2007.9582   -43.0     2.8    57.9     2.1   -56.8     1.7
2007.9610   -40.4     2.9    58.8     2.1   -56.4     1.7
2007.9640   -33.9     2.9    59.6     2.1   -56.6     1.7
2007.9670   -37.3     2.8    58.9     2.1   -56.8     1.7
2007.9692   -35.1     2.9    58.5     2.1   -57.9     1.7
2007.9720   -36.6     2.8    58.6     2.1   -57.2     1.7
2007.9750   -36.0     2.9    57.4     2.1   -56.4     1.7
2007.9774   -37.9     2.8    56.5     2.1   -57.9     1.7
2007.9802   -40.0     2.8    56.3     1.9   -55.9     1.7
2007.9830   -36.6     2.8    57.7     1.9   -56.7     1.7
2007.9860   -31.3     2.8    58.9     1.9   -57.8     1.7
2007.9884   -27.6     2.8    57.7     2.1   -57.4     1.7
2007.9910   -34.6     2.8    56.2     2.1   -57.6     1.7
2007.9940   -37.9     2.8    56.1     2.1   -56.0     1.7
2007.9970   -34.8     2.8    56.7     2.1   -56.3     1.7
2007.9992   -40.5     2.8    58.0     2.1   -54.9     1.7
2008.0020   -31.0     2.8    57.6     2.0   -56.3     1.7
2008.0050   -35.9     2.8    56.3     2.0   -56.4     1.7
2008.0074   -36.5     2.8    56.7     1.9   -57.1     1.7
2008.0102   -35.0     2.7    57.2     1.9   -58.1     1.6
2008.0130   -39.1     3.0    58.6     2.2   -58.3     1.8
2008.0160   -34.6     3.0    57.9     2.1   -57.0     1.8
2008.0190   -34.3     2.9    57.3     2.1   -57.7     1.7
2008.0212   -37.4     2.9    55.6     2.1   -54.7     1.7
2008.0240   -39.7     2.8    55.4     2.1   -55.0     1.7
2008.0270   -35.3     2.8    56.2     1.9   -56.3     1.7
2008.0294   -34.0     2.8    55.8     2.1   -55.4     1.7
2008.0322   -30.3     2.8    56.1     2.1   -56.3     1.7
2008.0350   -32.1     3.0    55.3     2.1   -55.7     1.8
2008.0380   -31.2     3.0    55.9     2.1   -57.4     1.8
2008.0404   -33.4     2.9    57.5     2.1   -56.7     1.7
2008.0430   -33.6     2.9    56.0     2.1   -54.8     1.7
2008.0460   -33.5     3.0    56.1     2.1   -56.9     1.8
2008.0490   -35.6     2.9    55.7     2.1   -55.8     1.7
2008.0512   -32.7     2.9    55.4     2.1   -56.7     1.7
