% site name: NORD
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2006.9920   -54.0     3.9    34.7     1.6   -79.8     1.1
2006.9950   -53.0     3.9    34.0     1.6   -80.2     1.1
2006.9973   -50.1     3.9    33.1     1.6   -80.5     1.1
2007.0000   -49.8     3.9    32.2     1.6   -80.6     1.1
2007.0030   -53.8     3.9    33.8     1.7   -80.1     1.0
2007.0054   -52.0     4.0    34.6     1.6   -79.4     1.1
2007.0081   -52.8     4.0    34.9     1.6   -77.7     1.1
2007.0110   -53.5     4.0    33.7     1.6   -77.7     1.1
2007.0140   -53.5     3.9    33.3     1.6   -77.1     1.1
2007.0163   -54.9     3.8    33.3     1.6   -79.3     1.1
2007.0191   -59.6     3.8    33.3     1.5   -79.0     1.0
2007.0220   -50.2     3.9    32.2     1.7   -77.9     1.0
2007.0250   -53.0     3.9    32.8     1.6   -78.0     1.1
2007.0273   -56.6     3.9    31.5     1.6   -80.5     1.1
2007.0301   -55.0     4.0    33.1     1.6   -80.6     1.1
2007.0330   -56.0     3.8    30.7     1.6   -79.4     1.1
2007.0360   -55.0     3.7    30.4     1.5   -79.3     1.0
2007.0383   -59.5     3.8    31.8     1.5   -80.0     1.0
2007.0411   -59.7     3.8    31.4     1.5   -80.4     1.0
2007.0440   -54.6     3.9    31.8     1.6   -80.2     1.1
2007.0470   -52.9     3.9    31.5     1.6   -79.3     1.1
2007.0493   -50.5     3.9    32.6     1.6   -79.5     1.1
2007.0520   -60.0     3.9    33.9     1.6   -79.7     1.1
2007.0550   -57.5     3.8    31.7     1.6   -79.3     1.1
2007.0574   -58.3     3.7    32.5     1.5   -80.2     1.0
2007.0601   -52.7     3.8    34.2     1.6   -79.4     1.1
2007.0630   -55.4     3.7    32.8     1.5   -78.9     1.0
2007.0660   -59.4     3.7    34.9     1.5   -77.8     1.0
2007.0683   -55.4     3.9    33.2     1.6   -77.9     1.1
2007.0711   -47.8     3.8    31.3     1.5   -77.5     1.0
2007.0740   -41.8     3.9    32.6     1.6   -77.7     1.1
2007.0770   -46.4     3.9    32.5     1.6   -78.2     1.1
2007.0793   -51.3     3.8    33.5     1.6   -76.8     1.1
2007.0821   -48.9     3.9    34.2     1.6   -76.5     1.1
2007.0850   -51.6     3.8    33.3     1.5   -76.6     1.0
2007.0880   -55.5     3.8    32.6     1.6   -76.3     1.1
2007.0903   -53.4     3.8    32.0     1.5   -77.1     1.0
2007.0931   -56.3     3.8    31.2     1.5   -78.4     1.0
2007.0960   -50.7     3.7    31.9     1.5   -77.3     1.0
2007.0990   -51.5     3.8    30.8     1.5   -76.6     1.0
2007.1013   -56.6     3.8    31.2     1.6   -76.3     1.1
2007.1040   -56.2     3.8    32.2     1.6   -75.4     1.1
2007.1070   -53.0     3.8    29.7     1.6   -76.3     1.1
2007.1094   -58.3     3.8    30.4     1.6   -77.2     1.1
2007.1123   -58.2     3.8    31.5     1.5   -74.5     1.0
2007.1150   -59.2     3.8    31.3     1.5   -76.1     1.0
2007.1180   -57.7     3.8    31.2     1.5   -75.7     1.0
2007.1204   -61.2     3.8    31.0     1.5   -76.9     1.0
2007.1231   -62.1     3.8    33.2     1.6   -74.8     1.1
2007.1260   -54.8     3.9    33.5     1.6   -75.0     1.1
2007.1290   -60.7     3.8    33.2     1.6   -74.7     1.1
2007.1313   -58.6     3.9    32.4     1.6   -74.6     1.1
2007.1341   -48.8     3.9    30.7     1.6   -77.9     1.1
2007.1370   -42.5     3.8    31.9     1.6   -76.7     1.1
2007.1400   -50.6     3.8    33.8     1.6   -77.4     1.1
2007.1424   -52.3     3.8    31.7     1.6   -77.4     1.1
2007.1451   -50.1     3.8    31.0     1.5   -77.8     1.0
2007.1480   -50.7     3.8    30.0     1.6   -78.7     1.1
2007.1510   -44.4     3.9    31.2     1.6   -78.6     1.1
2007.1533   -37.7     3.8    30.2     1.6   -77.9     1.1
2007.1561   -37.9     3.8    29.2     1.6   -77.2     1.1
2007.1590   -45.7     3.9    29.9     1.6   -77.6     1.1
2007.1614   -40.2     3.9    30.3     1.6   -76.5     1.1
2007.1643   -42.7     3.9    32.0     1.6   -75.1     1.1
2007.1670   -46.4     3.9    33.7     1.6   -75.2     1.1
2007.1700   -47.6     3.9    31.9     1.6   -75.8     1.1
2007.1724   -54.0     3.8    32.1     1.5   -74.8     1.0
2007.1751   -57.9     3.9    31.3     1.6   -76.0     1.1
2007.1780   -57.3     3.9    30.7     1.6   -76.3     1.1
2007.1810   -51.0     4.0    33.8     1.6   -75.0     1.1
2007.1833   -52.1     3.9    32.4     1.5   -76.3     1.1
2007.1861   -50.1     3.8    31.8     1.6   -76.9     1.1
2007.1890   -49.4     3.8    31.1     1.6   -76.9     1.1
2007.1920   -53.3     3.8    29.5     1.6   -76.9     1.1
2007.1944   -52.6     3.8    30.3     1.6   -76.5     1.1
2007.5064   -61.8     5.3    25.2     1.9   -71.4     1.1
2007.5091   -55.9     3.9    26.0     1.6   -71.8     1.1
2007.5120   -51.1     3.8    25.5     1.5   -71.0     1.0
2007.5150   -51.2     3.7    25.4     1.5   -70.3     1.0
2007.5174   -49.9     3.7    23.4     1.5   -71.7     1.0
2007.5201   -52.7     3.7    24.1     1.5   -70.8     1.0
2007.5230   -49.2     3.7    24.4     1.5   -70.1     1.0
2007.5260   -52.2     3.7    24.8     1.6   -70.1     1.1
2007.5284   -53.3     3.7    24.9     1.5   -71.2     1.0
2007.5311   -50.5     3.7    26.0     1.5   -71.0     1.0
2007.5340   -46.2     3.8    27.2     1.6   -69.7     1.1
2007.5370   -51.9     3.8    26.4     1.6   -70.9     1.1
2007.5394   -53.7     3.8    24.4     1.6   -69.9     1.1
2007.5421   -63.3     3.7    23.7     1.5   -71.4     1.0
2007.5450   -46.6     3.7    25.9     1.5   -71.5     1.0
2007.5480   -50.8     3.7    25.3     1.5   -69.4     1.0
2007.5502   -48.9     3.8    24.7     1.5   -69.9     1.0
2007.5530   -51.0     3.8    25.4     1.6   -70.4     1.1
2007.5560   -53.0     3.7    24.5     1.6   -70.8     1.1
2007.5584   -51.9     3.7    24.8     1.5   -72.7     1.0
2007.5612   -50.8     3.8    24.6     1.6   -71.2     1.1
2007.5640   -48.5     3.7    24.0     1.5   -70.0     1.0
2007.5670   -49.3     3.8    23.8     1.5   -68.4     1.0
2007.5694   -52.6     3.8    27.1     1.6   -69.1     1.1
2007.5721   -62.4     3.8    24.7     1.6   -72.2     1.1
2007.5750   -53.2     3.8    24.6     1.6   -70.7     1.1
2007.5780   -54.0     3.9    24.7     1.6   -70.6     1.1
