% site name: DMHN
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2010.8550   -12.5     4.1    29.1     1.8   -42.1     1.3
2010.8580   -14.3     4.0    26.7     1.8   -42.1     1.2
2010.8603    -4.3     3.9    28.0     1.8   -43.0     1.2
2010.8631     1.6     4.2    27.4     1.8   -41.9     1.2
2010.8660     0.9     4.1    26.2     1.8   -42.2     1.3
2010.8690    -4.7     4.1    24.4     1.8   -42.8     1.3
2010.8713    -4.3     4.2    25.8     1.8   -42.1     1.3
2010.8741    -8.0     4.1    26.9     1.8   -44.6     1.3
2010.8770   -16.5     4.2    27.8     1.8   -45.1     1.2
2010.8800    -5.7     4.0    26.8     1.8   -42.5     1.2
2010.8823    -2.5     4.1    27.8     1.8   -42.2     1.3
2010.8850   -14.1     4.1    26.3     1.8   -41.3     1.3
2010.8880   -17.7     4.0    26.2     1.8   -40.7     1.2
2010.8910    -9.2     4.4    26.7     1.9   -41.1     1.3
2010.8931   -10.8     4.4    25.9     1.9   -40.6     1.3
2010.8960    -2.7     4.1    27.1     1.8   -40.5     1.3
2010.8990    -9.0     4.0    22.7     1.8   -41.7     1.2
2010.9013    -8.0     4.0    23.4     1.8   -42.9     1.2
2010.9041   -11.4     4.0    24.7     1.8   -42.4     1.2
2010.9070    -5.8     4.1    26.3     1.8   -42.6     1.3
2010.9100    -4.3     4.1    26.9     1.8   -43.5     1.3
2010.9123   -11.3     4.1    25.6     1.8   -42.7     1.3
2010.9150    -6.8     4.0    26.8     1.8   -43.4     1.2
2010.9180   -11.5     4.0    26.2     1.8   -40.5     1.2
2010.9210   -10.8     4.0    24.8     1.8   -44.7     1.2
2010.9233    -8.9     4.0    24.0     1.8   -43.6     1.2
2010.9261   -10.3     4.0    24.9     1.8   -44.3     1.2
2010.9290    -4.0     4.0    23.4     1.8   -44.9     1.2
2010.9320    -4.7     4.1    24.4     1.8   -44.1     1.3
2010.9343    -8.7     4.1    24.9     1.8   -43.7     1.3
2010.9370    -7.4     4.2    26.2     1.8   -44.1     1.3
2010.9400    -3.5     4.0    25.1     1.8   -42.9     1.2
2010.9430    -5.0     4.1    25.6     1.8   -42.9     1.3
2010.9451    -6.0     4.1    24.4     1.8   -43.1     1.3
2010.9480   -11.8     4.0    25.5     1.8   -42.6     1.2
2010.9510    -2.4     4.2    24.7     1.8   -42.7     1.2
2010.9534    -3.6     4.5    25.0     1.9   -42.5     1.3
2010.9561   -15.8     4.2    24.1     1.8   -43.1     1.3
