% site name: KBUG
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2007.9254   -49.0     3.0    64.9     2.1   -56.6     1.8
2007.9281   -49.1     3.0    65.1     2.1   -55.6     1.8
2007.9310   -48.4     2.9    64.8     2.1   -54.7     1.7
2007.9340   -54.0     3.0    63.2     2.1   -55.4     1.8
2007.9362   -51.9     2.9    64.5     2.1   -53.8     1.7
2007.9390   -53.4     2.9    63.5     2.0   -54.6     1.7
2007.9420   -50.9     3.0    63.9     2.1   -55.5     1.8
2007.9450   -59.8     3.2    73.5     2.1   -48.6     1.8
2007.9472   -53.1     3.1    62.8     2.1   -55.4     1.8
2007.9500   -55.6     3.0    66.0     2.1   -55.0     1.8
2007.9530   -57.3     2.9    67.5     2.1   -53.8     1.7
2007.9554   -54.3     2.9    67.5     2.1   -54.7     1.7
2007.9582   -60.6     2.9    65.7     2.1   -55.8     1.7
2007.9610   -50.9     3.0    64.5     2.1   -55.8     1.8
2007.9640   -59.8     3.1    64.6     2.1   -52.8     1.8
2007.9670   -55.3     3.0    65.6     2.2   -52.0     1.8
2007.9692   -48.3     3.0    67.6     2.1   -55.1     1.8
2007.9720   -52.1     2.9    65.6     2.1   -55.8     1.7
2007.9750   -55.0     3.0    62.4     2.1   -55.4     1.8
2007.9774   -50.6     2.9    59.8     2.1   -55.2     1.7
2007.9802   -54.5     2.9    63.0     2.1   -55.2     1.7
2007.9830   -55.1     2.9    64.1     2.1   -56.0     1.7
2007.9860   -57.1     3.0    63.2     2.1   -55.9     1.8
2007.9884   -50.9     3.0    63.8     2.1   -54.4     1.8
2007.9910   -54.7     3.0    61.3     2.1   -54.4     1.8
2007.9940   -56.8     3.0    61.5     2.1   -54.0     1.8
2007.9970   -54.8     3.0    62.3     2.1   -54.5     1.8
2007.9992   -57.3     3.0    62.8     2.1   -55.2     1.8
2008.0020   -56.2     3.0    61.1     2.1   -56.3     1.8
2008.0050   -52.8     2.9    62.9     2.1   -54.6     1.7
2008.0074   -53.9     2.9    62.2     2.0   -55.1     1.7
2008.0102   -53.3     2.9    62.9     2.0   -54.1     1.7
2008.0130   -49.9     3.5    66.5     1.9   -48.8     1.9
2008.0160   -52.6     3.1    66.0     2.3   -53.0     1.7
2008.0190   -54.1     3.1    62.4     2.1   -54.2     1.8
2008.0212   -58.5     3.1    60.3     2.1   -54.0     1.7
2008.0240   -55.6     3.0    61.2     2.1   -54.1     1.8
2008.0270   -57.2     3.0    62.2     2.1   -54.1     1.8
2008.0294   -55.8     3.0    61.7     2.1   -52.9     1.8
2008.0322   -53.8     2.9    61.6     2.1   -53.7     1.7
2008.0350   -56.0     3.1    60.9     2.1   -52.4     1.8
2008.0380   -49.2     3.1    61.1     2.1   -54.0     1.8
2008.0404   -52.1     3.1    62.0     2.2   -54.5     1.8
2008.0430   -43.2     3.1    61.9     2.1   -54.3     1.7
2008.0460   -53.0     3.2    61.9     2.1   -55.6     1.8
2008.0490   -55.0     3.0    58.7     2.1   -55.0     1.8
2008.0512   -54.5     3.0    56.5     2.1   -56.0     1.8
2008.0540   -52.6     3.0    59.1     2.1   -54.1     1.8
2008.0570   -49.3     3.0    63.6     2.1   -51.5     1.8
2008.0594   -48.8     2.9    63.8     2.1   -54.7     1.7
2008.0622   -56.0     2.9    65.9     2.1   -52.9     1.7
2008.0650   -50.3     3.0    60.0     1.9   -54.2     1.8
2008.0680   -51.0     3.1    62.9     2.1   -55.3     1.8
2008.0710   -52.4     3.0    61.4     2.1   -52.5     1.8
2008.0732   -59.3     3.0    59.6     2.1   -52.9     1.8
2008.0760   -68.7     3.0    59.2     2.1   -51.4     1.8
2008.0790   -58.7     3.1    58.6     2.1   -54.6     1.8
2008.0820   -64.8     3.0    60.8     2.1   -52.2     1.8
2008.0842   -59.9     3.1    59.9     2.1   -52.8     1.8
2008.0870   -52.2     3.3    59.1     2.1   -54.4     1.8
2008.0900   -46.4     3.2    60.2     2.3   -51.9     1.9
2008.0924   -50.7     3.2    59.6     2.2   -52.0     1.8
2008.0950   -58.2     3.0    58.7     2.1   -51.0     1.8
2008.0980   -49.6     3.0    58.3     2.1   -52.7     1.8
2008.1010   -60.4     3.1    60.2     2.1   -52.9     1.8
2008.1033   -48.9     3.1    60.5     2.2   -52.1     1.8
2008.1060   -52.2     2.9    61.3     2.1   -51.1     1.7
2008.1090   -60.8     2.9    61.6     2.1   -52.5     1.7
2008.1120   -61.2     3.1    58.5     2.1   -50.2     1.8
