% site name: ASKY
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2007.9010   -57.6     3.4    83.7     1.7   -38.4     1.9
2007.9034   -54.8     3.5    83.1     1.7   -40.5     1.9
2007.9062   -60.0     3.4    83.1     1.7   -41.0     1.9
2007.9090   -55.7     3.4    83.9     1.7   -39.7     1.9
2007.9120   -56.8     3.4    82.8     1.7   -38.6     1.9
2007.9144   -56.7     3.4    82.3     1.7   -39.2     1.9
2007.9172   -62.9     3.4    82.6     1.7   -38.9     1.9
2007.9200   -58.2     3.4    80.0     1.7   -37.5     1.9
2007.9230   -57.2     3.4    81.7     1.7   -39.0     1.9
2007.9254   -56.6     3.4    82.4     1.7   -40.1     1.9
2007.9281   -53.3     3.4    80.8     1.7   -39.4     1.9
2007.9310   -52.9     3.4    81.0     1.7   -38.9     1.9
2007.9340   -54.6     3.4    80.9     1.7   -38.4     1.9
2007.9362   -59.4     3.4    81.2     1.7   -38.1     1.9
2007.9390   -59.7     3.4    80.3     1.7   -39.2     1.9
2007.9420   -59.7     3.4    80.5     1.7   -39.5     1.9
2007.9450   -55.7     3.5    81.0     1.7   -37.7     1.9
2007.9472   -57.2     3.5    80.4     1.7   -39.7     1.9
2007.9500   -60.2     3.4    81.0     1.7   -40.1     1.9
2007.9530   -57.2     3.4    82.0     1.7   -37.8     1.9
2007.9554   -59.3     3.4    80.6     1.7   -38.1     1.9
2007.9582   -61.3     3.4    81.6     1.7   -37.7     1.9
2007.9610   -62.9     3.4    82.6     1.7   -38.1     1.9
2007.9640   -62.5     3.5    82.4     1.7   -37.0     1.9
2007.9670   -60.0     3.5    81.6     1.7   -36.0     1.9
2007.9692   -60.2     3.5    81.9     1.7   -38.1     1.9
2007.9720   -57.4     3.4    81.2     1.7   -37.5     1.9
2007.9750   -57.4     3.4    80.5     1.7   -37.9     1.9
2007.9774   -53.6     3.5    80.3     1.7   -39.1     1.9
2007.9802   -49.6     3.4    80.1     1.7   -37.6     1.9
2007.9830   -52.1     3.4    80.9     1.7   -36.9     1.9
2007.9860   -54.6     3.4    80.9     1.7   -37.6     1.9
2007.9884   -53.2     3.5    81.3     1.7   -37.9     1.9
2007.9910   -55.6     3.5    79.9     1.7   -37.7     1.9
2007.9940   -57.2     3.4    79.9     1.7   -36.8     1.9
