% site name: ILUL
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2006.3570   -54.9     3.4    90.3     2.0   -52.6     2.1
2006.3592   -57.4     3.7    90.6     2.2   -53.2     2.2
2006.3620   -52.0     3.7    90.8     2.3   -53.6     2.3
2006.3650   -54.5     3.6    89.7     2.2   -53.1     2.2
2006.3680   -58.7     3.6    91.7     2.2   -53.0     2.2
2006.3702   -52.5     3.5    90.4     2.0   -54.1     2.1
2006.3730   -52.4     3.5    90.2     2.0   -51.8     2.1
2006.3760   -50.7     3.5    91.1     2.2   -53.3     2.2
2006.3790   -51.7     3.5    88.9     2.2   -52.9     2.2
2006.3812   -56.1     3.6    88.4     2.2   -53.2     2.2
2006.3840   -52.5     3.6    90.5     2.2   -52.9     2.2
2006.3870   -64.1     3.7    92.6     2.2   -52.7     2.2
2006.3900   -56.5     3.8    90.1     2.2   -53.0     2.3
2006.3922   -56.0     4.5    91.9     2.5   -54.5     2.5
2006.4140   -42.5     5.4    85.4     2.8   -49.9     3.0
2006.4170   -50.3     3.7    88.3     2.2   -52.4     2.2
2006.4200   -50.5     3.6    87.3     2.2   -52.2     2.2
2006.4222   -51.8     3.6    88.4     2.1   -53.0     2.1
2006.4250   -54.1     3.6    87.2     2.0   -53.1     2.2
2006.4280   -51.7     3.6    87.7     2.1   -52.3     2.1
2006.4310   -53.4     3.7    88.4     2.2   -53.4     2.2
2006.4333   -49.7     4.0    87.4     2.3   -53.0     2.4
2006.4360   -46.8     3.9    90.6     2.3   -53.0     2.3
2006.4390   -53.1     3.8    88.7     2.2   -52.3     2.3
2006.4420   -52.6     3.7    88.9     2.2   -51.4     2.2
2006.4442   -55.8     3.6    87.5     2.2   -52.5     2.2
2006.4470   -49.0     3.5    86.6     2.0   -51.4     2.1
2006.4500   -43.2     3.6    86.0     2.0   -51.7     2.2
2006.4523   -53.8     3.5    85.7     2.2   -51.0     2.2
2006.4552   -52.7     3.9    85.9     2.3   -52.0     2.4
2006.4580   -59.1     3.6    87.9     2.2   -51.5     2.2
2006.4610   -52.0     3.7    86.3     2.2   -51.8     2.2
2006.4633   -54.2     3.6    88.1     2.2   -51.4     2.2
2006.4660   -51.7     3.6    86.3     2.1   -52.9     2.1
2006.4690   -48.0     3.6    86.0     2.1   -51.8     2.1
2006.4720   -53.3     3.5    87.7     2.2   -53.6     2.2
2006.4742   -50.7     3.6    87.4     2.2   -50.7     2.2
2006.4770   -47.9     3.5    87.9     2.2   -49.3     2.2
2006.4800   -46.6     3.6    87.7     2.1   -51.5     2.1
2006.4830   -50.6     3.5    86.9     2.2   -51.5     2.2
2006.4853   -50.0     3.7    85.7     2.2   -51.4     2.2
2006.4880   -45.3     3.6    85.9     2.2   -49.7     2.2
2006.4910   -45.4     3.9    87.1     2.3   -51.1     2.4
2006.4940   -47.7     3.7    86.0     2.2   -50.0     2.2
2006.4962   -50.2     3.6    87.6     2.2   -49.8     2.2
2006.4990   -48.2     3.5    87.2     2.0   -49.9     2.1
2006.5020   -54.5     3.5    87.2     2.0   -50.9     2.1
2006.5043   -53.3     3.5    86.9     2.0   -50.5     2.1
2006.5072   -49.2     3.5    86.3     2.2   -51.0     2.2
2006.5100   -45.1     3.7    87.2     2.2   -50.4     2.2
2006.5130   -51.8     3.6    86.5     2.1   -50.0     2.1
2006.5153   -46.2     3.5    86.0     2.2   -50.6     2.2
2006.5180   -49.1     3.6    86.1     2.1   -50.0     2.1
2006.5210   -47.5     3.5    86.5     2.0   -50.2     2.1
2006.5240   -52.5     3.6    86.0     2.1   -51.1     2.1
2006.5263   -48.4     3.6    86.3     2.2   -51.5     2.2
2006.5290   -52.6     3.6    86.3     2.2   -51.1     2.2
2006.5320   -49.4     3.5    84.7     2.2   -51.6     2.1
2006.5350   -51.0     3.5    86.1     2.2   -51.2     2.2
2006.5373   -52.6     3.6    85.9     2.2   -52.9     2.2
2006.5400   -51.1     3.5    86.7     2.0   -50.4     2.1
2006.5430   -49.0     3.6    85.0     2.1   -51.3     2.1
2006.5460   -52.9     3.4    88.0     2.0   -52.6     2.1
2006.5483   -50.4     3.4    85.5     2.0   -51.6     2.1
2006.5510   -52.6     3.4    85.1     2.0   -53.3     2.1
2006.5540   -47.7     3.5    84.5     2.0   -51.6     2.1
2006.5570   -49.2     3.4    84.3     2.0   -50.4     2.1
2006.5592   -47.0     3.5    83.9     2.0   -50.8     2.1
2006.5620   -60.7     3.4    85.9     2.0   -50.5     2.1
2006.5650   -50.7     3.5    83.9     2.0   -50.2     2.1
2006.5673   -50.5     3.4    83.8     2.0   -49.5     2.1
2006.5701   -51.5     3.6    85.5     2.0   -48.3     2.2
2006.5730   -53.7     3.7    85.7     2.3   -51.5     2.3
2006.5760   -49.4     3.5    85.3     2.0   -50.9     2.1
2006.5783   -52.0     3.4    86.0     2.0   -50.4     2.1
2006.5810   -47.3     3.5    84.9     2.2   -49.9     2.2
2006.5840   -55.5     3.5    86.8     2.2   -50.4     2.2
2006.5870   -50.2     3.6    85.7     2.2   -49.1     2.2
2006.5893   -46.7     3.5    84.5     2.2   -50.1     2.2
2006.5920   -49.3     3.5    83.8     2.2   -50.5     2.2
2006.5950   -42.5     3.5    83.5     2.1   -48.1     2.1
2006.5980   -42.7     3.5    83.4     2.0   -48.1     2.1
2006.6003   -48.6     3.9    84.8     2.3   -49.9     2.3
2006.6030   -48.3     3.7    82.9     2.3   -50.6     2.3
2006.6060   -55.6     3.7    81.6     2.2   -51.0     2.2
2006.6090   -53.8     3.5    83.7     2.2   -51.3     2.1
2006.6112   -51.9     4.7    85.3     2.6   -51.0     2.7
2006.6193   -41.2     4.6    85.6     2.6   -52.1     2.6
2006.6250   -48.2     3.4    84.6     2.0   -50.9     2.1
2006.6280   -45.1     3.5    83.5     2.0   -50.7     2.1
2006.6303   -45.5     3.6    83.8     2.1   -48.7     2.1
2006.6330   -45.4     3.6    82.0     2.2   -48.7     2.2
2006.6360   -43.9     4.0    82.9     2.3   -49.5     2.4
2006.6390   -46.5     4.2    82.0     2.5   -49.7     2.5
2006.6413   -44.6     3.6    82.6     2.2   -50.3     2.2
2006.6440   -47.1     3.5    83.8     2.0   -49.9     2.1
2006.6470   -50.8     3.7    83.5     2.2   -49.5     2.2
2006.6500   -46.5     3.6    83.1     2.1   -50.2     2.1
2006.6523   -45.1     3.5    84.1     2.2   -49.9     2.2
2006.6550   -45.0     3.7    83.4     2.2   -52.3     2.2
2006.6580   -47.0     3.8    83.1     2.3   -51.0     2.3
2006.6610   -45.4     3.7    83.8     2.2   -49.0     2.2
2006.6632   -48.2     3.7    85.7     2.2   -49.7     2.2
2006.6660   -44.5     3.5    83.3     2.2   -48.7     2.2
2006.6690   -43.8     3.8    84.9     2.3   -47.9     2.3
2006.6720   -42.4     3.7    81.8     2.2   -49.3     2.2
2006.6741   -41.5     3.6    80.8     2.2   -50.6     2.2
2006.6770   -48.1     4.2    80.6     2.5   -51.0     2.5
2006.6800   -46.0     4.0    80.2     2.4   -48.6     2.4
2006.6823   -44.3     4.2    80.6     2.5   -48.8     2.5
2006.6850   -42.9     3.8    82.5     2.3   -50.0     2.3
2006.6880   -40.4     3.6    83.2     2.2   -49.2     2.2
2006.6910   -39.7     3.6    82.2     2.1   -48.9     2.1
2006.6933   -39.7     3.5    83.2     2.2   -50.2     2.2
2006.6960   -37.9     3.7    83.6     2.2   -50.8     2.2
2006.6990   -40.9     3.5    83.3     2.0   -49.2     2.1
2006.7020   -43.2     3.5    83.0     2.2   -49.7     2.2
2006.7043   -41.3     3.7    82.5     2.2   -49.5     2.2
2006.7070   -44.6     3.5    81.0     2.1   -50.3     2.2
2006.7100   -41.1     3.5    80.9     2.2   -49.2     2.2
2006.7130   -39.4     3.7    80.3     2.2   -49.9     2.2
2006.7153   -42.2     3.9    81.5     2.3   -49.2     2.3
2006.7180   -46.4     3.7    80.9     2.2   -49.9     2.2
2006.7210   -42.4     3.5    79.9     2.1   -50.0     2.2
2006.7240   -48.6     3.5    81.8     2.0   -50.3     2.1
2006.7261   -43.2     3.5    81.4     2.2   -50.1     2.2
2006.7290   -45.2     3.5    81.7     2.2   -48.9     2.2
2006.7320   -46.5     3.8    81.9     2.2   -50.4     2.3
2006.7343   -39.9     3.6    80.7     2.2   -50.3     2.2
2006.7371   -42.3     3.7    81.4     2.3   -48.9     2.3
2006.7400   -44.0     3.5    82.2     2.0   -49.2     2.1
2006.7430   -43.4     3.5    82.7     2.1   -49.0     2.1
2006.7453   -44.2     3.5    80.3     2.0   -48.7     2.1
2006.7480   -40.9     3.7    81.5     2.2   -47.2     2.2
2006.7510   -43.8     3.9    79.8     2.3   -48.0     2.3
2006.7540   -44.3     3.8    79.7     2.2   -48.3     2.3
2006.7563   -45.0     3.6    78.7     2.2   -47.8     2.2
2006.7591   -43.9     3.5    79.3     2.2   -49.1     2.2
2006.7620   -40.5     3.6    79.8     2.2   -49.7     2.2
2006.7650   -41.6     3.6    80.3     2.1   -50.9     2.1
2006.7673   -39.6     3.6    79.5     2.2   -48.3     2.2
2006.7700   -38.7     3.5    82.0     2.2   -48.6     2.2
2006.7730   -41.6     3.5    81.9     2.1   -48.8     2.1
2006.7760   -39.4     3.6    83.0     2.1   -49.0     2.1
2006.7781   -38.7     3.6    80.2     2.1   -48.9     2.1
2006.7810   -42.3     3.6    82.2     2.1   -47.7     2.1
2006.7840   -46.2     3.7    81.0     2.2   -47.2     2.2
2006.7863   -44.7     4.0    82.3     2.3   -47.2     2.4
2006.7891   -45.8     3.6    80.9     2.2   -46.1     2.2
2006.7920   -47.6     3.8    80.7     2.2   -45.4     2.3
2006.7950   -47.0     3.5    79.8     2.0   -46.6     2.1
2006.7973   -50.6     3.5    81.0     2.0   -47.6     2.1
2006.8000   -51.9     3.4    80.6     2.0   -47.5     2.1
2006.8030   -48.5     3.6    79.9     2.2   -48.4     2.2
2006.8060   -52.0     4.0    80.0     2.3   -47.4     2.4
2006.8083   -48.9     3.9    80.2     2.3   -47.5     2.3
2006.8111   -51.0     3.5    80.9     2.2   -47.3     2.1
2006.8140   -47.3     3.5    79.7     2.2   -47.7     2.1
2006.8170   -40.5     3.6    79.8     2.2   -48.7     2.2
2006.8193   -41.1     3.5    80.9     2.2   -46.3     2.2
2006.8220   -40.3     3.6    80.1     2.2   -46.9     2.2
2006.8250   -42.2     3.7    78.9     2.2   -43.6     2.2
2006.8280   -46.6     4.4    77.4     2.5   -44.7     2.6
2006.8303   -47.7     3.7    78.0     2.2   -45.8     2.2
2006.8330   -51.0     3.6    78.7     2.2   -47.2     2.2
2006.8360   -44.7     3.6    77.4     2.2   -47.7     2.2
2006.8390   -44.0     3.6    80.4     2.2   -47.4     2.2
2006.8411   -45.5     3.5    79.2     2.2   -48.2     2.2
2006.8440   -45.9     3.5    78.4     2.2   -48.7     2.2
2006.8470   -43.3     3.6    79.7     2.2   -48.7     2.2
2006.8493   -44.3     3.4    80.1     2.0   -48.3     2.1
2006.8521   -38.4     3.5    79.8     2.1   -47.3     2.1
2006.8550   -40.5     3.5    80.4     2.2   -45.2     2.2
2006.8580   -34.2     3.6    78.1     2.2   -45.9     2.2
2006.8603   -42.0     4.4    79.5     2.5   -47.4     2.6
2006.8631   -39.9     4.3    77.7     2.5   -46.0     2.5
2006.8660   -39.1     3.6    78.8     2.2   -45.4     2.2
2006.8690   -39.6     3.5    80.0     2.1   -45.5     2.1
2006.8713   -47.9     3.6    78.5     2.1   -46.1     2.1
2006.8741   -44.1     3.5    78.9     2.1   -45.5     2.1
2006.8770   -42.7     3.5    78.6     2.2   -47.2     2.2
2006.8800   -45.7     3.8    80.3     2.3   -47.0     2.3
2006.8823   -38.9     3.5    79.7     2.2   -46.2     2.1
2006.8850   -42.6     3.5    79.0     2.2   -46.1     2.2
2006.8880   -44.9     3.4    79.9     2.0   -45.1     2.1
2006.8910   -40.6     3.4    79.7     2.0   -46.3     2.1
2006.8931   -37.3     3.5    78.9     2.0   -45.6     2.1
2006.8960   -43.6     4.1    78.1     2.3   -46.8     2.4
2006.8990   -43.8     5.7    81.0     3.1   -46.5     3.2
2006.9013   -40.8     3.8    76.0     2.3   -45.4     2.3
2006.9041   -38.5     3.6    76.6     2.2   -47.7     2.2
2006.9070   -45.6     3.6    76.1     2.2   -45.0     2.2
2006.9100   -49.8     3.5    76.9     2.2   -47.7     2.2
2006.9123   -46.2     3.7    78.0     2.2   -48.4     2.2
2006.9150   -51.2     4.3    77.4     2.3   -48.5     2.5
2006.9180   -43.8     3.5    77.3     2.0   -46.3     2.1
2006.9210   -44.2     3.5    78.1     2.0   -46.4     2.1
2006.9233   -40.0     3.5    77.3     2.0   -46.7     2.1
2006.9261   -39.6     3.5    77.6     2.0   -45.7     2.1
2006.9290   -39.5     3.5    78.1     2.0   -45.1     2.1
2006.9320   -35.4     4.5    74.0     2.4   -47.5     2.6
2006.9343   -38.6     4.6    76.4     2.6   -48.8     2.6
2006.9370   -36.8     4.4    75.8     2.4   -47.1     2.6
2006.9400   -31.4     3.5    76.4     2.2   -47.5     2.2
2006.9430   -28.8     3.7    76.1     2.2   -46.2     2.2
2006.9451   -31.3     3.8    76.5     2.3   -45.4     2.4
2006.9480   -36.2     4.4    77.3     2.4   -49.0     2.6
2006.9510   -38.2     3.7    77.2     2.1   -46.9     2.1
2006.9534   -33.4     4.0    76.0     2.3   -47.0     2.4
2006.9561   -43.6     4.1    78.0     2.3   -45.8     2.4
2006.9590   -43.8     3.6    77.9     2.2   -44.3     2.2
2006.9620   -44.4     3.6    79.2     2.0   -45.3     2.2
2006.9643   -39.1     3.5    77.4     2.0   -44.7     2.1
2006.9670   -42.3     4.0    77.2     2.4   -46.6     2.4
2006.9700   -36.0     4.2    76.8     2.5   -46.4     2.5
2006.9730   -37.2     3.9    77.2     2.3   -43.2     2.3
2006.9753   -44.8     3.8    77.9     2.3   -47.4     2.4
2006.9781   -47.8     3.7    79.2     2.2   -48.1     2.2
2006.9810   -44.8     3.7    79.4     2.2   -48.5     2.2
2006.9840   -40.0     3.6    80.6     2.2   -49.0     2.2
2006.9863   -41.2     3.4    82.3     2.1   -47.6     2.2
2006.9890   -39.0     3.5    82.9     2.1   -48.3     2.1
