% site name: KULL
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2007.8870   -37.9     3.2    66.7     1.7   -30.3     1.8
2007.8900   -35.0     3.3    66.6     1.7   -31.1     1.9
2007.8924   -32.1     3.3    66.5     1.7   -29.2     1.9
2007.8952   -29.7     3.3    66.1     1.7   -30.3     1.9
2007.8980   -28.2     3.3    67.5     1.7   -29.1     1.9
2007.9010   -27.1     3.3    68.3     1.7   -28.5     1.9
2007.9034   -27.6     3.3    67.2     1.7   -30.2     1.9
2007.9062   -31.1     3.3    66.5     1.7   -29.6     1.9
2007.9090   -25.4     3.3    68.1     1.7   -28.6     1.9
2007.9120   -29.0     3.3    67.5     1.7   -27.8     1.9
2007.9144   -25.9     3.3    66.1     1.7   -28.9     1.9
2007.9172   -33.2     3.3    67.6     1.7   -27.7     1.9
2007.9200   -32.0     3.3    65.5     1.7   -27.4     1.9
2007.9230   -25.2     3.3    65.7     1.7   -28.1     1.9
2007.9254   -23.3     3.3    66.3     1.7   -28.4     1.9
2007.9281   -24.5     3.3    65.2     1.7   -28.4     1.9
2007.9310   -25.2     3.3    65.0     1.7   -28.0     1.9
2007.9340   -29.7     3.3    65.0     1.7   -27.7     1.9
2007.9362   -30.4     3.3    65.7     1.7   -26.8     1.9
2007.9390   -31.5     3.3    64.8     1.7   -28.3     1.9
2007.9420   -29.1     3.3    64.9     1.7   -29.0     1.9
2007.9450   -28.6     3.3    65.0     1.7   -27.5     1.9
2007.9472   -31.1     3.3    64.5     1.7   -28.9     1.9
2007.9500   -32.4     3.3    65.6     1.7   -28.7     1.9
2007.9530   -29.2     3.3    66.6     1.7   -27.8     1.9
2007.9554   -29.3     3.3    64.8     1.7   -27.8     1.9
2007.9582   -32.4     3.3    66.0     1.7   -27.8     1.9
2007.9610   -35.1     3.3    67.3     1.7   -27.1     1.9
2007.9640   -36.4     3.3    66.2     1.7   -27.2     1.9
2007.9670   -33.4     3.3    66.2     1.7   -26.2     1.9
2007.9692   -29.5     3.3    66.2     1.7   -26.9     1.9
2007.9720   -25.8     3.3    65.7     1.7   -26.9     1.9
2007.9750   -29.2     3.3    64.8     1.7   -27.5     1.9
2007.9774   -25.5     3.3    63.9     1.7   -28.8     1.9
2007.9802   -25.0     3.3    64.4     1.7   -27.2     1.9
2007.9830   -23.7     3.3    64.5     1.7   -27.1     1.9
2007.9860   -24.8     3.3    65.0     1.7   -27.9     1.9
2007.9884   -25.5     3.3    65.1     1.7   -28.0     1.9
2007.9910   -29.0     3.3    64.3     1.7   -28.1     1.9
2007.9940   -31.4     3.3    64.5     1.7   -27.3     1.9
2007.9970   -29.5     3.3    64.8     1.7   -28.2     1.9
2007.9992   -27.0     3.3    64.5     1.7   -27.1     1.9
2008.0020   -26.9     3.3    64.8     1.7   -28.4     1.9
2008.0050   -26.7     3.3    65.5     1.7   -28.7     1.9
2008.0074   -28.5     3.3    65.7     1.7   -28.2     1.9
2008.0102   -28.6     3.2    65.3     1.7   -29.4     1.8
2008.0130   -30.0     3.2    66.1     1.7   -27.9     1.8
2008.0160   -26.4     3.3    65.7     1.7   -27.5     1.9
2008.0190   -28.8     3.3    65.8     1.7   -28.4     1.9
2008.0212   -31.0     3.3    64.0     1.7   -29.1     1.9
2008.0240   -28.9     3.3    64.6     1.7   -28.0     1.9
2008.0270   -28.3     3.3    66.2     1.7   -28.3     1.9
2008.0294   -31.9     3.3    65.0     1.7   -26.8     1.9
2008.0322   -28.7     3.2    65.8     1.7   -27.3     1.8
2008.0350   -26.9     3.3    64.4     1.7   -26.6     1.9
2008.0380   -26.7     3.3    64.9     1.7   -28.4     1.9
2008.0404   -27.2     3.3    65.4     1.7   -26.6     1.9
2008.0430   -27.1     3.3    64.7     1.7   -28.1     1.9
2008.0460   -25.3     3.3    64.3     1.7   -27.7     1.9
2008.0490   -25.0     3.3    64.8     1.7   -28.7     1.9
2008.0512   -26.0     3.3    63.9     1.7   -26.6     1.9
2008.0540   -30.3     3.3    61.9     1.7   -29.0     1.9
2008.0570   -30.5     3.3    63.3     1.7   -27.9     1.9
2008.0594   -27.3     3.3    63.7     1.7   -29.7     1.9
2008.0622   -26.2     3.3    63.4     1.7   -27.9     1.9
2008.0650   -23.2     3.3    62.1     1.7   -26.7     1.9
2008.0680   -24.8     3.3    64.0     1.7   -27.4     1.9
2008.0710   -31.7     3.3    63.2     1.7   -27.3     1.9
2008.0732   -31.7     3.3    63.4     1.7   -27.2     1.9
2008.0760   -31.9     3.3    63.6     1.7   -27.4     1.9
2008.0790   -27.4     3.3    65.9     1.7   -28.2     1.9
2008.0820   -28.7     3.3    64.8     1.7   -26.8     1.9
2008.0842   -30.9     3.3    65.1     1.7   -27.1     1.9
2008.0870   -28.4     3.3    64.5     1.7   -28.2     1.9
2008.0900   -24.6     3.3    64.2     1.7   -27.1     1.9
2008.0924   -31.1     3.3    62.9     1.7   -26.6     1.9
2008.0950   -36.2     3.3    62.2     1.7   -25.6     1.9
2008.0980   -27.8     3.3    60.9     1.7   -25.9     1.9
2008.1010   -32.1     3.3    62.2     1.7   -27.3     1.9
2008.1033   -25.2     3.3    62.1     1.7   -25.9     1.9
2008.1060   -30.8     3.3    61.8     1.7   -26.3     1.9
2008.1090   -30.3     3.3    62.5     1.7   -25.8     1.9
2008.1120   -27.9     3.3    63.1     1.7   -25.6     1.9
2008.1142   -29.0     3.3    64.2     1.7   -24.6     1.9
2008.1170   -30.2     3.3    63.6     1.7   -25.0     1.9
2008.1200   -26.6     3.3    63.4     1.7   -24.7     1.9
2008.1230   -29.4     3.3    63.3     1.7   -26.8     1.9
2008.1252   -32.7     3.3    64.6     1.7   -26.8     1.9
2008.1280   -28.2     3.3    64.4     1.7   -26.0     1.9
2008.1310   -28.0     3.3    64.6     1.7   -26.7     1.9
2008.1340   -25.2     3.3    64.9     1.7   -26.0     1.9
2008.1362   -28.9     3.3    62.5     1.7   -26.2     1.9
2008.1390   -24.0     3.3    61.4     1.7   -26.3     1.9
2008.1420   -23.3     3.3    59.9     1.7   -26.7     1.9
2008.1444   -13.6     3.3    59.5     1.7   -25.6     1.9
2008.1472   -22.3     3.3    59.2     1.7   -26.5     1.9
2008.1500   -22.2     3.3    60.8     1.7   -27.3     1.9
2008.1530   -28.5     3.3    61.0     1.7   -26.1     1.9
2008.1553   -27.5     3.3    61.0     1.7   -26.7     1.9
2008.1580   -25.1     3.3    61.6     1.7   -26.9     1.9
2008.1610   -26.9     3.3    60.4     1.7   -25.2     1.9
2008.1640   -25.6     3.3    59.5     1.7   -25.6     1.9
2008.1662   -23.9     3.3    62.2     1.7   -26.4     1.9
2008.1690   -26.1     3.3    61.5     1.7   -26.5     1.9
2008.1720   -25.7     3.3    61.7     1.7   -24.8     1.9
2008.1750   -24.3     3.3    61.6     1.7   -24.2     1.9
2008.1772   -27.1     3.3    60.8     1.7   -25.3     1.9
2008.1800   -20.4     3.3    61.0     1.7   -25.9     1.9
2008.1830   -29.1     3.3    60.5     1.7   -27.2     1.9
2008.1860   -23.7     3.3    59.8     1.7   -25.2     1.9
2008.1882   -23.0     3.3    60.5     1.7   -25.3     1.9
2008.1910   -20.8     3.4    59.4     1.7   -24.9     1.9
2008.1940   -19.0     3.3    59.5     1.7   -26.2     1.9
2008.1964   -30.7     3.3    60.0     1.7   -26.9     1.9
2008.1992   -24.5     3.3    60.1     1.7   -26.0     1.9
2008.2020   -30.4     3.3    60.6     1.7   -27.4     1.9
2008.2050   -27.1     3.3    60.2     1.7   -27.0     1.9
2008.2073   -27.5     3.3    60.4     1.7   -26.0     1.9
2008.2100   -28.1     3.3    60.4     1.7   -27.6     1.9
2008.2130   -27.2     3.3    60.3     1.7   -26.1     1.9
2008.2160   -26.5     3.3    61.0     1.7   -24.7     1.9
2008.2182   -28.9     3.3    59.6     1.7   -26.0     1.9
2008.2210   -25.2     3.3    59.2     1.7   -26.2     1.9
2008.2240   -28.1     3.3    58.9     1.7   -24.6     1.9
2008.2270   -23.1     3.3    60.5     1.7   -26.3     1.9
2008.2292   -26.1     3.3    59.0     1.7   -25.9     1.9
2008.2320   -24.8     3.3    61.0     1.7   -27.0     1.9
2008.2350   -28.1     3.3    62.0     1.7   -26.8     1.9
2008.2380   -29.6     3.3    61.2     1.7   -26.7     1.9
2008.2402   -28.1     3.3    60.5     1.7   -25.5     1.9
2008.2430   -24.1     3.4    61.4     1.7   -26.0     1.9
2008.2460   -28.5     3.3    59.7     1.7   -25.4     1.9
2008.2490   -30.3     3.3    60.1     1.7   -26.4     1.9
2008.2512   -35.7     3.3    59.8     1.7   -26.6     1.9
2008.2540   -35.3     3.3    61.5     1.7   -24.8     1.9
2008.2570   -35.7     3.3    61.5     1.7   -25.9     1.9
2008.2593   -30.0     3.3    59.1     1.7   -24.7     1.9
2008.2620   -30.3     3.5    59.8     1.9   -25.2     2.0
2008.2650   -39.9     3.3    60.0     1.7   -26.9     1.9
2008.2680   -35.0     3.4    60.2     1.7   -26.1     1.9
2008.2703   -31.3     3.3    60.5     1.7   -24.4     1.9
2008.2730   -30.3     3.4    60.0     1.7   -25.3     1.9
2008.2760   -34.6     3.4    59.1     1.7   -26.0     1.9
2008.2790   -30.9     3.6    60.1     1.8   -27.6     1.9
2008.2812   -28.8     3.4    60.0     1.7   -25.2     1.9
2008.2840   -32.5     3.3    60.4     1.7   -26.4     1.9
2008.2870   -26.9     3.4    60.1     1.7   -25.8     1.9
2008.2900   -20.3     3.3    61.3     1.7   -22.9     1.9
2008.2923   -27.4     3.5    59.2     1.8   -24.7     1.9
2008.2950   -29.4     3.5    58.8     1.8   -24.8     1.9
2008.2980   -35.3     3.4    58.6     1.7   -23.9     1.9
2008.3010   -37.4     3.4    59.7     1.7   -23.8     1.9
2008.3032   -33.2     3.4    58.5     1.7   -24.6     1.9
2008.3060   -33.9     3.4    59.1     1.7   -24.0     1.9
2008.3090   -37.3     3.3    59.7     1.7   -25.9     1.9
2008.3114   -33.7     3.3    59.6     1.7   -24.6     1.9
2008.3142   -35.4     3.5    58.5     1.9   -25.4     2.0
2008.3170   -34.4     3.4    58.4     1.7   -24.3     1.9
2008.3200   -35.5     3.4    58.7     1.7   -24.5     1.9
2008.3223   -36.0     3.4    57.1     1.7   -25.3     1.9
2008.3250   -35.6     3.4    59.0     1.8   -23.5     2.0
2008.3280   -34.1     3.4    58.3     1.7   -25.0     1.9
2008.3310   -36.9     3.4    58.3     1.9   -24.4     1.9
2008.3332   -35.0     3.3    58.5     1.7   -23.5     1.9
2008.3360   -39.0     3.4    59.2     1.7   -23.2     1.9
2008.3390   -35.2     3.4    60.0     1.7   -24.2     1.9
2008.3420   -34.8     3.4    59.5     1.7   -25.2     1.9
2008.3443   -32.4     3.4    58.2     1.7   -24.8     1.9
2008.3470   -33.5     3.5    60.0     1.9   -23.3     2.0
2008.3500   -31.5     3.4    58.7     1.7   -24.5     1.9
2008.3530   -36.3     3.4    60.0     1.7   -22.7     1.9
2008.3552   -32.6     3.4    59.8     1.7   -22.6     1.9
2008.3580   -33.9     3.3    59.2     1.7   -24.4     1.9
2008.3610   -27.8     3.3    59.2     1.7   -22.1     1.9
2008.3634   -32.4     3.3    59.4     1.7   -22.8     1.9
2008.3662   -30.1     3.3    58.6     1.7   -23.3     1.9
2008.3690   -33.1     3.3    58.8     1.7   -22.4     1.9
2008.3720   -34.9     3.3    57.6     1.7   -22.5     1.9
2008.3743   -33.4     3.3    57.3     1.7   -23.5     1.9
2008.3770   -30.9     3.3    57.7     1.7   -22.3     1.9
2008.3800   -34.9     3.3    58.2     1.7   -23.4     1.9
2008.3830   -34.0     3.4    58.2     1.7   -23.6     1.9
2008.3853   -36.6     3.3    57.9     1.7   -23.9     1.9
2008.3880   -33.7     3.4    57.7     1.7   -22.6     1.9
2008.3910   -28.2     3.4    58.3     1.7   -21.7     1.9
2008.3940   -32.6     3.4    57.1     1.9   -23.5     1.9
2008.3962   -35.8     3.4    57.2     1.7   -22.7     1.9
2008.3990   -32.3     3.4    57.9     1.7   -23.0     1.9
2008.4020   -31.8     3.4    56.8     1.7   -23.8     1.9
