% site name: NRSK
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2009.3600   -18.4     4.0    26.6     1.7   -54.1     1.3
2009.3630   -20.3     4.0    25.6     1.7   -55.3     1.2
2009.3654   -21.3     4.1    26.0     1.7   -54.8     1.2
2009.3681   -17.2     4.1    24.4     1.7   -54.8     1.2
2009.3710   -11.8     4.1    24.0     1.7   -53.2     1.2
2009.3740   -18.5     4.1    25.2     1.7   -54.3     1.2
2009.3764   -17.4     4.0    24.4     1.7   -54.0     1.2
2009.3791    -8.2     4.0    26.2     1.7   -52.9     1.2
2009.3820   -11.4     4.0    24.9     1.7   -54.0     1.2
2009.3850   -12.7     4.0    25.7     1.7   -53.1     1.2
2009.3874   -13.4     4.2    27.1     1.7   -52.6     1.2
2009.3901   -12.6     4.1    26.0     1.7   -53.1     1.2
2009.3930   -11.1     4.1    25.1     1.7   -52.5     1.2
2009.3960   -13.9     4.1    25.8     1.7   -52.9     1.2
2009.3984   -11.2     4.1    24.7     1.7   -53.2     1.2
2009.4011    -8.2     4.1    24.5     1.7   -52.3     1.2
2009.4040   -13.0     4.0    26.8     1.7   -52.5     1.2
2009.4070   -13.4     4.0    25.9     1.7   -52.7     1.2
2009.4093   -15.6     4.0    26.1     1.7   -53.9     1.2
2009.4120   -22.5     4.1    27.5     1.7   -53.2     1.2
2009.4150   -20.1     4.2    24.9     1.7   -51.0     1.2
2009.4174   -16.2     4.0    26.8     1.7   -51.9     1.2
2009.4202   -13.1     4.0    24.9     1.7   -52.7     1.2
2009.4230   -11.9     4.0    24.6     1.7   -51.4     1.2
2009.4260   -18.9     4.0    24.9     1.7   -51.3     1.2
2009.4284   -13.8     4.1    24.4     1.7   -52.3     1.2
2009.4311   -15.7     4.2    25.5     1.7   -52.4     1.2
2009.4340   -17.9     4.1    24.8     1.7   -52.2     1.2
2009.4370   -11.4     4.2    23.9     1.7   -50.9     1.2
2009.4394   -19.1     4.0    25.6     1.7   -51.7     1.2
2009.4422   -19.8     4.1    26.4     1.7   -49.8     1.2
2009.4450   -13.0     4.0    24.2     1.7   -51.0     1.2
2009.4480   -16.5     4.1    24.4     1.7   -51.1     1.2
2009.4504   -16.2     4.1    24.5     1.7   -50.9     1.2
2009.4531   -12.3     4.1    25.0     1.7   -49.3     1.2
2009.4560   -15.8     4.0    24.7     1.7   -51.1     1.2
2009.4590   -12.7     4.1    25.1     1.7   -51.3     1.2
2009.4613   -16.1     4.1    25.8     1.7   -51.8     1.2
2009.4641   -19.2     4.1    25.2     1.7   -51.9     1.2
2009.4670    -8.6     4.0    25.0     1.7   -51.8     1.2
2009.4694   -11.6     4.1    25.1     1.7   -51.2     1.2
2009.4722   -15.1     4.0    26.7     1.7   -49.2     1.2
2009.4750   -14.8     4.1    24.4     1.7   -49.2     1.2
2009.4780   -22.5     4.2    24.7     1.7   -51.3     1.2
2009.4804   -16.4     4.0    25.0     1.7   -51.4     1.2
2009.4831   -14.2     4.0    25.1     1.7   -51.4     1.2
2009.4860   -10.7     4.0    25.1     1.7   -49.9     1.2
2009.4890   -12.7     4.0    26.1     1.7   -49.4     1.2
2009.4914   -22.2     4.0    25.5     1.7   -50.4     1.2
2009.4941   -23.3     4.1    24.1     1.7   -51.7     1.2
2009.4970   -21.4     4.4    25.6     1.7   -50.7     1.2
2009.5000   -19.0     4.3    24.3     1.7   -49.2     1.2
2009.5024   -23.1     4.1    23.8     1.7   -51.0     1.2
2009.5051    -9.9     4.1    26.1     1.7   -49.4     1.2
2009.5080   -17.9     4.0    25.6     1.7   -50.2     1.2
2009.5110   -15.0     4.2    24.3     1.7   -49.9     1.2
2009.5133   -15.8     4.2    24.9     1.7   -51.0     1.2
2009.5161   -22.3     4.0    25.9     1.7   -51.0     1.2
2009.5190   -17.7     4.1    24.6     1.7   -50.5     1.2
2009.5220   -19.3     4.1    22.9     1.7   -50.6     1.2
2009.5242   -21.4     4.2    23.1     1.7   -51.4     1.2
2009.5270   -18.1     4.2    25.1     1.7   -50.7     1.2
2009.5300   -13.6     4.3    22.4     1.7   -47.6     1.2
2009.5324   -12.6     4.0    24.7     1.7   -48.5     1.2
2009.5351   -17.3     4.1    23.6     1.7   -50.0     1.2
2009.5380   -18.9     4.1    24.1     1.7   -50.1     1.2
2009.5410   -16.3     4.3    23.9     1.7   -49.4     1.2
2009.5434   -14.1     4.1    24.1     1.7   -48.4     1.2
2009.5461   -18.0     4.0    24.6     1.7   -49.7     1.2
2009.5490   -12.7     3.9    23.2     1.7   -49.7     1.2
2009.5520   -12.4     3.9    24.9     1.7   -48.9     1.2
2009.5544   -18.3     4.0    25.2     1.7   -50.2     1.2
2009.5572   -10.7     4.0    22.4     1.7   -51.3     1.2
2009.5600   -16.3     4.3    21.5     1.7   -48.1     1.2
2009.5630   -12.6     4.2    21.6     1.7   -51.1     1.2
2009.5654   -24.6     4.2    22.9     1.7   -50.2     1.2
2009.5681   -21.9     4.1    24.6     1.7   -51.0     1.2
2009.5710   -17.2     4.0    24.1     1.7   -50.4     1.2
2009.5740   -20.7     4.0    23.3     1.7   -51.1     1.2
2009.5762   -25.9     3.9    24.3     1.7   -50.2     1.2
2009.5791   -12.5     4.1    19.8     1.7   -49.9     1.2
2009.5820   -15.9     4.0    23.7     1.7   -50.1     1.2
2009.5844   -18.7     4.0    22.2     1.7   -51.1     1.2
2009.5872   -10.0     4.0    23.2     1.7   -49.6     1.2
2009.5900   -14.9     3.9    23.5     1.7   -50.5     1.2
2009.5930    -8.0     3.9    25.2     1.7   -49.0     1.2
2009.5954   -10.9     4.0    24.3     1.7   -47.6     1.2
2009.5981   -11.5     3.9    23.5     1.7   -49.7     1.1
2009.6010   -16.6     4.0    23.6     1.7   -49.8     1.1
2009.6040   -14.1     4.0    23.6     1.7   -50.2     1.2
2009.6064   -19.0     4.0    24.8     1.7   -51.1     1.2
2009.6092   -15.3     4.0    25.5     1.7   -48.3     1.2
2009.6120    -7.9     3.9    25.1     1.7   -48.1     1.2
2009.6150   -13.5     3.8    24.7     1.7   -48.8     1.2
2009.6174   -15.4     4.0    25.0     1.7   -49.2     1.2
2009.6201    -9.9     4.0    24.2     1.7   -48.4     1.2
2009.6230   -11.9     3.9    24.9     1.7   -48.1     1.2
2009.6260   -13.4     3.9    25.2     1.7   -49.4     1.1
2009.6282    -8.8     3.9    24.5     1.7   -47.5     1.2
2009.6311    -8.1     3.8    24.7     1.7   -48.3     1.2
2009.6340   -17.4     3.9    24.7     1.7   -49.2     1.2
2009.6370   -12.2     3.9    25.7     1.7   -47.0     1.2
2009.6392   -17.6     4.0    22.5     1.7   -48.2     1.1
2009.6420   -22.1     4.1     7.6     1.7   -52.9     1.1
2009.6450   -18.2     3.9    16.5     1.7   -54.8     1.2
2009.6474   -19.9     4.2    24.2     1.7   -48.3     1.1
2009.6501   -13.6     4.0    23.8     1.7   -48.1     1.2
2009.6530   -17.5     4.0    22.9     1.7   -48.5     1.2
2009.6560   -13.7     4.0    22.0     1.7   -47.1     1.2
2009.6584    -8.6     4.0    23.1     1.7   -47.6     1.2
2009.6612   -16.2     4.0    23.7     1.7   -48.4     1.1
2009.6640   -13.1     3.9    23.1     1.7   -49.2     1.1
2009.6670    -4.5     4.0    23.7     1.7   -47.8     1.2
2009.6694   -16.7     4.0    24.2     1.7   -49.5     1.2
2009.6721   -16.9     4.0    25.5     1.7   -48.1     1.1
2009.6750   -14.7     3.9    25.3     1.7   -47.9     1.1
2009.6780   -10.2     4.0    25.4     1.7   -48.6     1.1
2009.6804   -18.0     3.9    25.2     1.7   -48.4     1.1
2009.6831   -12.8     3.9    27.0     1.7   -47.5     1.1
2009.6860   -13.4     3.9    26.1     1.7   -48.2     1.1
2009.6890   -20.3     3.8    26.2     1.7   -48.6     1.2
2009.6912   -10.5     3.9    24.3     1.7   -48.2     1.2
2009.6940   -20.3     3.8    24.8     1.7   -49.0     1.1
2009.6970   -14.5     3.8    23.3     1.6   -48.5     1.2
2009.6994   -15.9     3.9    24.0     1.7   -48.5     1.2
2009.7022   -15.5     3.9    23.0     1.7   -46.6     1.2
2009.7050   -14.3     3.9    24.7     1.7   -46.4     1.2
2009.7080   -15.8     3.9    23.3     1.7   -46.5     1.2
2009.7104   -14.5     3.8    23.8     1.7   -46.5     1.2
2009.7132   -17.0     3.9    23.8     1.7   -47.6     1.1
2009.7160   -15.2     3.8    23.8     1.7   -47.2     1.2
2009.7190   -15.2     3.8    22.6     1.7   -46.6     1.2
2009.7214   -19.5     3.9    22.1     1.7   -47.5     1.2
2009.7242   -20.9     3.7    22.1     1.7   -47.9     1.1
2009.7270   -15.9     3.8    22.3     1.7   -49.4     1.2
2009.7300   -17.4     3.9    22.8     1.7   -51.3     1.1
2009.7324   -12.6     3.9    24.3     1.7   -60.1     1.1
2009.7351    -5.6     3.8    25.2     1.7   -66.4     1.1
2009.7432     5.2     3.9    29.8     1.7   -65.7     1.1
2009.7460    -7.6     4.1    27.6     1.7   -64.2     1.1
2009.7490   -13.3     4.0    24.5     1.7   -58.3     1.2
2009.7514   -17.7     4.1    24.3     1.7   -55.2     1.1
2009.7542   -11.4     4.0    23.4     1.7   -51.7     1.1
2009.7570   -18.2     4.0    22.7     1.7   -51.2     1.1
2009.7600   -12.5     3.9    21.8     1.7   -50.1     1.1
