% site name: HRDG
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.7933   -22.4     4.0    58.2     1.8   -44.8     1.3
2008.7960   -27.9     3.9    58.3     1.7   -46.6     1.4
2008.7990   -22.9     3.9    58.5     1.7   -44.5     1.4
2008.8020   -18.3     3.9    58.2     1.7   -44.6     1.4
2008.8041   -17.9     3.9    57.4     1.7   -46.2     1.4
2008.8070   -23.9     3.9    57.9     1.7   -45.8     1.4
2008.8100   -26.0     3.9    60.5     1.7   -45.0     1.4
2008.8124   -25.2     3.9    59.2     1.7   -43.4     1.4
2008.8151   -26.0     3.9    57.5     1.7   -46.0     1.4
2008.8180   -17.8     3.9    58.2     1.7   -45.1     1.4
2008.8210   -21.0     3.9    57.4     1.7   -45.6     1.4
2008.8233   -26.0     4.0    59.7     1.7   -45.0     1.4
2008.8260   -25.1     4.5    59.4     1.8   -45.4     1.5
2008.8290   -22.8     4.0    58.0     1.8   -44.7     1.5
2008.8320   -24.2     3.9    58.7     1.7   -44.0     1.4
2008.8343   -22.3     4.0    58.0     1.7   -44.5     1.4
2008.8371   -25.1     3.9    57.1     1.7   -45.7     1.4
2008.8400   -26.4     3.9    57.4     1.7   -44.5     1.4
2008.8430   -28.4     4.0    56.8     1.7   -44.5     1.4
2008.8453   -28.1     3.9    56.5     1.7   -45.8     1.4
2008.8480   -26.1     4.0    56.7     1.7   -45.0     1.4
2008.8510   -27.8     4.0    57.1     1.7   -45.7     1.4
2008.8540   -19.4     4.0    55.3     1.7   -45.2     1.4
2008.8563   -27.1     3.9    56.8     1.7   -45.7     1.4
2008.8590   -22.8     4.0    57.4     1.7   -43.8     1.4
2008.8620   -25.0     4.0    56.8     1.7   -44.7     1.4
2008.8650   -23.8     4.0    58.2     1.7   -45.2     1.4
2008.8671   -18.5     4.0    57.4     1.7   -46.4     1.4
2008.8700   -23.1     4.0    57.2     1.7   -44.7     1.4
2008.8730   -27.8     4.0    57.1     1.7   -44.8     1.4
2008.8753   -20.9     4.0    56.5     1.7   -44.1     1.4
2008.8781   -24.4     4.0    57.0     1.8   -44.2     1.5
2008.8810   -21.9     4.0    57.1     1.7   -43.2     1.4
2008.8840   -16.7     3.9    55.6     1.7   -44.8     1.4
2008.8863   -22.2     3.9    54.9     1.7   -44.5     1.4
2008.8891   -24.7     4.0    54.7     1.8   -44.6     1.5
2008.8920   -24.3     4.0    54.8     1.7   -45.4     1.4
2008.8950   -22.5     4.0    56.5     1.7   -45.3     1.4
2008.8973   -21.1     4.1    55.6     1.8   -43.5     1.4
2008.9001   -23.4     4.1    55.3     1.8   -43.6     1.4
2008.9030   -25.7     4.1    55.8     1.8   -43.8     1.5
2008.9060   -24.4     4.2    54.8     1.8   -45.0     1.4
2008.9083   -18.6     4.0    56.2     1.7   -45.6     1.4
2008.9110   -16.7     3.9    57.2     1.7   -45.1     1.4
2008.9140   -17.8     4.0    56.5     1.7   -44.0     1.4
2008.9170   -17.9     4.0    56.8     1.7   -43.3     1.4
2008.9191   -19.0     3.9    56.1     1.7   -43.0     1.4
2008.9220   -18.6     4.0    56.1     1.7   -41.8     1.4
2008.9250   -18.8     4.0    56.3     1.8   -42.1     1.5
2008.9273   -17.1     3.9    54.1     1.7   -42.7     1.4
2008.9301   -18.3     4.0    54.8     1.7   -43.4     1.4
2008.9330   -18.3     3.9    55.9     1.7   -42.9     1.4
2008.9360   -15.4     4.2    53.9     1.8   -43.0     1.4
2008.9383   -19.2     3.9    54.1     1.7   -43.8     1.4
2008.9410   -14.9     4.0    55.8     1.7   -44.5     1.4
2008.9440   -13.9     4.0    55.1     1.7   -44.2     1.4
2008.9470   -18.8     4.0    56.6     1.7   -43.7     1.4
2008.9493   -25.7     4.0    55.9     1.7   -42.2     1.4
2008.9521   -22.0     3.9    56.1     1.7   -42.2     1.4
2008.9550   -18.1     3.9    55.2     1.7   -43.6     1.4
2008.9580   -14.5     3.9    56.0     1.7   -42.7     1.4
2008.9603   -16.4     3.9    56.2     1.7   -42.1     1.4
2008.9630   -13.0     4.0    55.2     1.7   -43.9     1.4
2008.9660   -19.5     3.9    56.3     1.7   -44.0     1.4
2008.9690   -14.5     4.0    54.3     1.7   -42.3     1.4
