% site name: TIMM
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2007.9010   -29.4     2.7    55.1     2.1   -55.0     1.8
2007.9034   -32.6     2.7    55.7     2.1   -57.9     1.8
2007.9062   -25.2     2.7    54.0     2.1   -55.9     1.7
2007.9090   -23.0     2.7    54.7     2.1   -54.4     1.7
2007.9120   -24.0     2.7    54.4     2.1   -55.2     1.7
2007.9144   -20.9     2.6    52.8     2.0   -55.3     1.8
2007.9172   -26.9     2.7    53.8     2.1   -53.8     1.8
2007.9200   -26.6     2.7    51.7     2.1   -53.5     1.7
2007.9230   -22.9     2.7    52.0     2.1   -54.0     1.7
2007.9254   -19.8     2.7    53.9     2.1   -54.4     1.7
2007.9281   -24.9     2.7    53.6     2.1   -54.8     1.8
2007.9310   -24.5     2.7    54.2     2.1   -54.2     1.7
2007.9340   -25.3     2.7    52.4     2.1   -54.7     1.7
2007.9362   -27.0     2.7    53.1     2.1   -53.2     1.7
2007.9390   -25.6     2.7    52.3     2.1   -53.7     1.8
2007.9420   -25.8     2.7    51.8     2.1   -55.7     1.8
2007.9450   -29.3     2.7    54.5     2.1   -55.1     1.8
2007.9472   -23.1     2.7    52.5     2.1   -55.4     1.8
2007.9500   -31.3     2.7    53.1     2.1   -56.2     1.7
2007.9530   -28.8     2.7    54.5     2.1   -54.4     1.7
2007.9554   -29.7     2.7    54.3     2.1   -54.5     1.7
2007.9582   -31.2     2.7    53.8     2.1   -53.9     1.7
2007.9610   -29.4     2.7    54.0     2.1   -53.8     1.8
2007.9640   -32.5     2.7    53.9     2.1   -53.4     1.8
2007.9670   -30.9     2.7    54.6     2.1   -53.5     1.7
2007.9692   -26.3     2.7    53.4     2.1   -56.5     1.7
2007.9720   -26.9     2.7    53.5     2.1   -55.7     1.7
2007.9750   -26.4     2.7    53.4     2.1   -54.7     1.7
2007.9774   -25.1     2.7    52.9     2.1   -57.0     1.7
2007.9802   -31.1     2.7    54.0     2.1   -55.2     1.7
2007.9830   -22.9     2.7    54.4     2.1   -53.3     1.7
2007.9860   -24.6     2.7    52.2     2.1   -53.8     1.7
2007.9884   -26.2     2.7    52.7     2.1   -53.0     1.8
2007.9910   -27.9     2.7    51.4     2.1   -53.8     1.7
2007.9940   -29.0     2.7    51.1     2.1   -52.8     1.8
2007.9970   -24.3     2.7    51.6     2.1   -54.1     1.7
2007.9992   -28.2     2.7    52.5     2.1   -53.5     1.7
2008.0020   -23.8     2.7    52.5     2.1   -52.4     1.7
2008.0050   -24.6     2.7    52.0     2.1   -53.5     1.7
2008.0074   -26.8     2.6    51.2     2.0   -53.5     1.8
2008.0102   -30.2     2.6    52.0     2.0   -55.1     1.8
2008.0130   -33.2     2.8    53.0     2.2   -53.7     1.8
2008.0160   -28.8     2.7    52.4     2.1   -53.2     1.8
2008.0190   -30.4     2.7    53.2     2.1   -53.4     1.7
2008.0212   -32.9     2.7    50.9     2.1   -53.3     1.8
2008.0240   -29.3     2.7    50.8     2.1   -53.6     1.8
2008.0270   -28.6     2.7    51.6     2.1   -53.4     1.7
2008.0294   -27.6     2.7    51.1     2.1   -53.3     1.7
2008.0322   -25.7     2.7    51.2     2.1   -52.5     1.7
2008.0350   -29.1     2.7    49.9     2.1   -51.4     1.8
2008.0380   -27.4     2.7    50.2     2.1   -54.7     1.8
2008.0404   -28.7     2.7    52.4     2.1   -53.9     1.8
2008.0430   -24.3     2.8    51.4     2.1   -53.1     1.8
2008.0460   -23.9     2.8    52.2     2.1   -54.2     1.9
2008.0490   -24.3     2.7    50.9     2.1   -53.7     1.8
2008.0512   -24.2     2.7    50.7     2.1   -51.6     1.8
2008.0540   -26.8     2.7    49.6     2.1   -54.9     1.7
2008.0570   -26.9     2.7    50.7     2.1   -51.8     1.7
2008.0594   -24.0     2.6    52.6     2.0   -56.5     1.8
2008.0622   -30.3     2.7    53.6     2.1   -54.3     1.7
2008.0650   -30.4     2.7    52.6     2.1   -53.5     1.8
2008.0680   -34.1     2.7    53.8     2.1   -52.8     1.8
2008.0710   -30.4     2.7    51.2     2.1   -52.8     1.7
2008.0732   -34.6     2.7    51.2     2.1   -51.5     1.7
2008.0760   -33.5     2.7    51.2     2.1   -51.2     1.7
2008.0790   -28.3     2.8    51.5     2.1   -51.8     1.8
2008.0820   -25.6     2.7    51.3     2.1   -50.8     1.8
2008.0842   -31.4     2.7    48.8     2.1   -51.3     1.8
2008.0870   -22.8     2.9    49.2     2.2   -53.1     1.9
2008.0900   -25.8     2.8    49.6     2.1   -53.0     1.8
2008.0924   -22.5     2.7    49.2     2.1   -52.4     1.8
2008.0950   -26.4     2.7    48.8     2.1   -52.3     1.8
2008.0980   -25.2     2.7    49.2     2.1   -52.9     1.8
2008.1010   -28.9     2.7    50.4     2.1   -53.5     1.8
2008.1033   -24.6     2.8    50.6     2.1   -50.3     1.8
2008.1060   -26.8     2.7    50.0     2.1   -50.2     1.7
2008.1090   -32.3     2.7    50.9     2.1   -51.8     1.7
2008.1120   -25.5     2.7    51.0     2.1   -50.6     1.8
2008.1142   -25.2     2.7    50.9     2.1   -48.3     1.8
2008.1170   -32.5     2.7    48.6     2.1   -50.1     1.7
2008.1200   -27.8     2.7    49.2     2.1   -53.4     1.7
2008.1230   -29.4     2.7    50.4     2.1   -53.0     1.7
2008.1252   -25.7     2.7    51.7     2.1   -53.1     1.8
2008.1280   -23.8     2.7    51.4     2.1   -51.5     1.7
2008.1310   -21.6     2.6    49.6     2.0   -53.0     1.8
2008.1340   -25.9     2.7    51.0     2.1   -54.1     1.8
2008.1362   -26.4     2.7    50.9     2.1   -51.2     1.8
2008.1390   -25.6     2.7    49.1     2.1   -51.5     1.7
2008.1420   -28.5     2.7    50.9     2.1   -52.1     1.7
2008.1444   -25.7     2.7    50.4     2.1   -52.1     1.7
2008.1472   -29.9     2.7    48.9     2.1   -51.3     1.7
2008.1500   -27.4     2.7    50.1     2.1   -50.4     1.7
2008.1530   -29.3     2.7    49.0     2.1   -50.2     1.7
2008.1553   -34.0     2.6    49.0     2.0   -51.6     1.8
2008.1580   -34.0     2.7    49.4     2.1   -52.0     1.7
2008.1610   -33.9     2.8    48.9     2.2   -51.0     1.8
2008.1640   -27.6     2.8    46.5     2.2   -49.8     1.8
2008.1662   -27.4     2.8    49.5     2.1   -50.4     1.9
2008.1690   -31.7     2.7    48.0     2.1   -51.9     1.7
2008.1720   -30.6     2.7    47.2     2.1   -50.3     1.8
